RANK,Player,Team,Age,GP,W,L,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
358,Michael Hawkins,SAC,26,24,12,12,203.6,36,14,40,35.0,5,19,26.3,3,3,100,10,15,25,27,13,3,1,14,106,0,0,-8
359,Brian Evans,MIN,25,16,3,13,142.3,34,13,44,29.5,4,13,30.8,4,4,100,6,13,19,15,2,5,3,8,101,0,0,11
360,Keith Closs,LAC,23,15,2,13,85.8,32,12,23,52.2,0,1,0.0,8,10,80.0,5,20,25,0,6,3,9,14,92,0,0,-10
361,Bonzi Wells,POR,22,7,6,1,35.8,31,11,20,55.0,1,3,33.3,8,18,44.4,4,5,9,3,6,1,1,5,46,0,0,-9
362,John Coker,WAS,27,14,4,10,99.5,31,13,31,41.9,0,0,0.0,5,6,83.3,7,15,22,0,2,1,2,17,64,0,0,-44
363,Jerald Honeycutt,PHI,24,16,7,9,100.8,30,9,32,28.1,5,17,29.4,7,10,70.0,3,9,12,3,9,5,2,16,61,0,0,-30
364,Hot Rod Williams,DAL,36,25,7,18,402.4,29,11,33,33.3,0,0,0.0,7,10,70.0,36,47,83,15,13,13,18,49,231,0,0,-88
365,Dan Schayes,ORL,40,19,11,8,143.8,28,11,29,37.9,0,0,0.0,6,8,75.0,3,11,14,4,8,1,2,23,52,0,0,23
366,Pooh Richardson,LAC,33,11,1,10,131.8,28,12,36,33.3,0,6,0.0,4,4,100,1,12,13,30,9,4,0,5,92,0,0,-28
367,James Cotton,SEA,23,10,5,5,56.8,25,6,18,33.3,0,3,0.0,13,18,72.2,2,8,10,0,3,3,0,6,43,0,0,-46
368,Khalid Reeves,DET,26,11,6,5,111.6,25,8,21,38.1,1,3,33.3,8,14,57.1,3,4,7,11,7,4,0,13,55,0,0,11
369,Jerome James,SAC,23,16,8,8,41.9,24,9,24,37.5,0,0,0.0,6,12,50.0,6,11,17,1,9,2,6,11,61,0,0,-16
370,Gerard King,SAS,26,19,12,7,60.4,23,6,14,42.9,0,0,0.0,11,18,61.1,6,8,14,4,4,2,1,12,51,0,0,4
371,Andrew Gaze,SAS,33,19,16,3,56.2,21,8,25,32.0,5,16,31.3,0,0,0.0,2,3,5,6,4,2,1,7,41,0,0,32
372,Matt Maloney,HOU,27,15,7,8,186.6,21,5,28,17.9,1,15,6.7,10,11,90.9,2,8,10,21,14,4,0,7,63,0,0,-12
373,Lee Mayberry,VAN,29,9,0,9,126.9,20,7,19,36.8,2,10,20.0,4,5,80.0,0,3,3,23,11,7,0,13,68,0,0,-13
374,Fred Hoiberg,IND,26,12,7,5,86.8,19,6,21,28.6,1,9,11.1,6,6,100,2,9,11,4,3,0,0,11,35,0,0,-1
375,Ben Davis,NYK,26,8,5,3,20.3,17,7,17,41.2,0,0,0.0,3,6,50.0,9,2,11,3,1,0,0,4,34,0,0,7
376,Rick Brunson,NYK,27,17,11,6,90.7,17,6,21,28.6,0,5,0.0,5,18,27.8,3,7,10,19,12,9,0,8,73,0,0,16
377,Loren Meyer,DEN,26,14,4,10,70.3,16,7,28,25.0,1,5,20.0,1,2,50.0,4,12,16,1,4,0,3,22,42,0,0,-2
378,Marko Milic,PHX,22,11,8,3,52.7,16,8,20,40.0,0,1,0.0,0,0,0.0,3,2,5,2,6,3,1,7,31,0,0,-19
379,Rony Seikaly,NJN,34,9,1,8,89.5,15,4,20,20.0,0,0,0.0,7,18,38.9,5,16,21,2,10,4,6,15,63,0,0,-51
380,Travis Williams,CHH,30,8,0,8,63.1,15,6,13,46.2,0,0,0.0,3,4,75.0,6,13,19,2,6,2,1,10,44,0,0,-31
381,David Wingate,NYK,35,20,14,6,89.6,14,7,16,43.8,0,0,0.0,0,0,0.0,3,5,8,5,6,4,0,10,37,0,0,16
382,Scott Williams,MIL,31,7,5,2,46.5,14,5,17,29.4,0,0,0.0,4,7,57.1,3,11,14,1,4,3,2,9,43,0,0,-18
383,Stanley Roberts,HOU,29,6,4,2,32.0,14,5,13,38.5,0,0,0.0,4,8,50.0,4,7,11,0,4,0,1,2,26,0,0,15
384,Antonio Lang,CLE,27,10,5,5,65.1,13,4,6,66.7,0,0,0.0,5,9,55.6,6,10,16,1,4,2,1,13,39,0,0,-29
385,Kevin Ollie,ORL,26,8,4,4,72.1,13,4,14,28.6,0,0,0.0,5,7,71.4,0,7,7,3,3,3,1,9,35,0,0,-11
386,Korleone Young,DET,20,3,0,3,15.8,13,5,10,50.0,1,4,25.0,2,2,100,2,2,4,1,1,0,0,3,18,0,0,9
387,Rick Mahorn,PHI,40,16,11,5,126.4,13,5,18,27.8,0,0,0.0,3,8,37.5,7,16,23,2,6,5,1,22,56,0,0,-35
388,Eddie Johnson,HOU,40,3,1,2,18.1,12,6,13,46.2,0,1,0.0,0,0,0.0,0,2,2,1,2,0,0,3,14,0,0,-8
389,Randy Livingston,PHX,24,1,1,0,22.3,12,5,8,62.5,0,0,0.0,2,2,100,0,2,2,3,1,2,0,1,24,0,0,6
390,Alvin Sims,PHX,24,4,2,2,25.2,11,4,10,40.0,1,1,100,2,5,40.0,3,1,4,5,6,2,0,2,23,0,0,-12
391,Dwayne Schintzius,BOS,30,16,7,9,66.2,11,4,16,25.0,0,0,0.0,3,4,75.0,7,12,19,8,10,0,3,17,45,0,0,-46
392,Jason Sasser,VAN,25,6,3,3,39.3,11,5,11,45.5,0,0,0.0,1,2,50.0,2,5,7,2,2,2,0,4,26,0,0,-7
393,Sean Marks,TOR,23,8,4,4,25.8,11,5,8,62.5,0,0,0.0,1,2,50.0,0,1,1,0,3,1,0,3,12,0,0,-30
394,Herb Williams,NYK,41,6,3,3,34.2,10,4,8,50.0,0,0,0.0,2,2,100,3,3,6,0,2,0,2,2,21,0,0,0
395,Oliver Miller,SAC,29,4,2,2,34.5,10,5,11,45.5,0,0,0.0,0,0,0.0,7,1,8,0,4,0,2,3,22,0,0,-13
396,Anthony Avent,UTA,29,5,4,1,44.7,9,4,13,30.8,0,0,0.0,1,2,50.0,8,4,12,1,7,2,0,6,24,0,0,9
397,Mark Davis,MIA,26,4,2,2,35.3,9,2,6,33.3,0,0,0.0,5,6,83.3,2,5,7,1,7,1,0,12,15,0,0,-9
398,Mark Macon,DET,30,7,2,5,69.8,9,4,20,20.0,1,3,33.3,0,0,0.0,3,2,5,4,6,5,1,6,33,0,0,9
399,Terry Mills,MIA,31,1,0,1,29.5,9,3,8,37.5,2,4,50.0,1,2,50.0,3,1,4,0,3,1,0,3,14,0,0,-7
400,Marty Conlon,MIA,31,7,5,2,34.7,8,3,13,23.1,0,0,0.0,2,2,100,1,4,5,1,3,0,1,6,16,0,0,-2
401,Negele Knight,TOR,32,6,3,3,57.5,8,3,8,37.5,0,1,0.0,2,4,50.0,1,5,6,8,7,1,0,5,23,0,0,-14
402,Rasho Nesterovic,MIN,23,2,0,2,30.2,8,3,12,25.0,0,0,0.0,2,2,100,3,5,8,1,1,0,0,5,18,0,0,1
403,Sam Jacobson,LAL,23,2,1,1,12.1,8,3,5,60.0,0,1,0.0,2,2,100,0,3,3,0,1,0,0,2,11,0,0,6
404,Mario Bennett,CHI,25,3,1,2,18.7,7,2,6,33.3,0,0,0.0,3,4,75.0,2,3,5,0,1,1,0,4,15,0,0,-10
405,Adonis Jordan,MIL,28,4,2,2,18.6,6,2,4,50.0,0,2,0.0,2,4,50.0,0,0,0,3,2,3,0,0,18,0,0,-16
406,William Cunningham,NJN,25,16,7,9,162.8,6,3,18,16.7,0,0,0.0,0,2,0.0,13,15,28,1,5,1,11,30,72,0,0,-47
407,Carlos Rogers,POR,28,2,2,0,8.1,5,2,2,100,0,0,0.0,1,4,25.0,0,1,1,1,0,0,0,2,8,0,0,3
408,Duane Ferrell,GSW,34,8,3,5,44.5,5,1,14,7.1,0,0,0.0,3,4,75.0,5,1,6,0,1,1,1,4,17,0,0,18
409,Makhtar N'diaye,VAN,25,4,0,4,26.9,5,1,4,25.0,0,0,0.0,3,4,75.0,3,2,5,1,1,0,1,9,15,0,0,-2
410,Benoit Benjamin,PHI,34,6,2,4,34.0,4,2,7,28.6,0,0,0.0,0,0,0.0,3,5,8,1,3,0,0,6,12,0,0,-1
411,Bruno Sundov,DAL,19,3,1,2,10.8,4,2,7,28.6,0,0,0.0,0,0,0.0,0,0,0,1,1,0,0,4,5,0,0,-13
412,Chris King,UTA,29,8,6,2,40.9,4,2,7,28.6,0,0,0.0,0,4,0.0,1,10,11,1,4,2,1,8,24,0,0,-14
413,Kelly McCarty,DEN,23,2,1,1,4.2,4,2,3,66.7,0,0,0.0,0,0,0.0,2,1,3,0,2,0,0,0,6,0,0,1
414,Mikki Moore,DET,23,2,0,2,5.3,4,1,1,100,0,0,0.0,2,2,100,0,1,1,0,0,0,0,0,5,0,0,9
415,Paul Grant,MIL,25,6,5,1,13.0,4,2,6,33.3,0,0,0.0,0,0,0.0,1,0,1,0,2,1,0,4,6,0,0,-15
416,Steve Henson,DET,31,4,0,4,22.8,4,1,2,50.0,0,0,0.0,2,2,100,0,0,0,3,3,1,0,1,9,0,0,3
417,Tyson Wheeler,DEN,23,1,0,1,3.1,4,1,1,100,1,1,100,1,2,50.0,0,0,0,2,0,0,0,1,7,0,0,4
418,Willie Burton,CHH,31,3,1,2,18.0,4,1,7,14.3,0,1,0.0,2,4,50.0,4,2,6,0,1,0,0,2,10,0,0,3
419,Jimmy Oliver,PHX,29,2,0,2,10.9,3,1,3,33.3,1,1,100,0,0,0.0,0,0,0,0,0,0,0,2,3,0,0,0
420,Shammond Williams,ATL,24,2,2,0,4.2,3,0,1,0.0,0,0,0.0,3,4,75.0,0,0,0,1,0,0,0,0,5,0,0,-6
421,Anthony Parker,PHI,24,2,2,0,2.9,2,1,1,100,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,1
422,Brandon Williams,SAS,24,3,3,0,3.6,2,0,0,0.0,0,0,0.0,2,4,50.0,1,0,1,0,0,0,0,0,3,0,0,-4
423,Casey Shaw,PHI,23,9,7,2,13.9,2,1,8,12.5,0,0,0.0,0,0,0.0,3,0,3,0,2,0,0,2,4,0,0,-5
424,Gerald Wilkins,ORL,35,3,1,2,28.6,2,0,9,0.0,0,0,0.0,2,2,100,0,1,1,1,3,0,0,3,2,0,0,1
425,Jamie Watson,MIA,27,3,2,1,17.6,2,1,2,50.0,0,0,0.0,0,0,0.0,0,1,1,1,1,0,0,1,4,0,0,9
426,Mark Pope,IND,26,4,3,1,25.2,2,1,7,14.3,0,4,0.0,0,1,0.0,2,2,4,0,1,0,0,6,6,0,0,-1
427,Micheal Williams,TOR,32,2,0,2,15.0,2,1,5,20.0,0,0,0.0,0,0,0.0,1,0,1,0,1,0,0,1,2,0,0,-4
428,Miles Simon,ORL,23,5,5,0,18.6,2,1,5,20.0,0,2,0.0,0,0,0.0,1,1,2,0,3,1,0,1,4,0,0,-12
429,Peter Aluma,SAC,26,2,1,1,5.4,2,1,2,50.0,0,0,0.0,0,0,0.0,1,1,2,0,2,1,1,4,8,0,0,-7
430,Stojko Vrankovic,LAC,35,2,0,2,12.2,2,1,4,25.0,0,0,0.0,0,0,0.0,4,2,6,0,0,0,0,2,9,0,0,-15
431,Monty Williams,DEN,27,1,0,1,5.5,1,0,2,0.0,0,0,0.0,1,2,50.0,0,0,0,0,0,0,0,0,1,0,0,-2
432,Brian Shaw,POR,33,1,1,0,4.6,0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,1,1,0,0,1,2,0,0,-3
433,Etdrick Bohannon,WAS,26,2,0,2,3.6,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
434,Gary Grant,POR,34,2,1,1,7.4,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,3,0,1,0,0,8,0,0,8
435,Gheorghe Muresan,NJN,28,1,1,0,1.1,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,-1,0,0,-4
436,Joe Wolf,CHH,34,3,1,2,11.4,0,0,1,0.0,0,0,0.0,0,2,0.0,0,1,1,0,0,0,0,6,1,0,0,-17
437,Jonathan Kerner,ORL,25,1,0,1,4.5,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0,0,0,2
438,Litterial Green,CLE,29,1,0,1,1.6,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-1
439,Mark Baker,TOR,29,1,0,1,1.6,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,-1,0,0,-1
440,Trevor Winter,MIN,25,1,0,1,4.9,0,0,0,0.0,0,0,0.0,0,0,0.0,1,2,3,0,0,0,0,5,4,0,0,-2
