RANK,Player,Team,Age,GP,W,L,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
350,Bismack Biyombo,PHX,29,36,30,6,505.9,210,86,145,59.3,0,0,0.0,38,71,53.5,63,104,167,23,25,12,26,70,534,6,0,52
351,Ignas Brazdeikis,ORL,23,42,9,33,535.6,210,81,188,43.1,27,87,31.0,21,32,65.6,23,49,72,37,17,10,3,48,374,0,0,-173
352,Davon Reed,DEN,27,48,29,19,667.9,209,81,161,50.3,37,86,43.0,10,15,66.7,14,94,108,53,16,24,9,63,501,0,0,-26
353,Saben Lee,DET,23,37,8,29,603.7,208,69,177,39.0,14,60,23.3,56,71,78.9,18,69,87,107,36,36,12,44,581,1,0,-80
354,DeAndre Jordan,PHI,33,48,26,22,622.4,206,92,143,64.3,0,0,0.0,22,40,55.0,83,181,264,21,37,12,35,71,658,0,0,-147
355,Dennis Smith Jr.,POR,24,37,15,22,638.5,206,79,189,41.8,6,27,22.2,42,64,65.6,20,68,88,132,51,45,12,52,630,0,0,-138
356,Derrick Favors,OKC,30,39,15,24,652.5,206,94,182,51.6,2,16,12.5,16,25,64.0,58,126,184,25,9,17,12,62,542,1,0,-143
357,Dalano Banton,TOR,22,64,37,27,695.7,205,83,202,41.1,13,51,25.5,26,44,59.1,38,86,124,99,53,28,10,68,563,0,0,34
358,Thomas Bryant,WAS,24,27,8,19,439.1,201,77,148,52.0,12,42,28.6,35,40,87.5,26,82,108,23,19,6,21,43,427,0,0,-75
359,Lindy Waters III,OKC,24,25,6,19,465.3,199,71,175,40.6,53,146,36.3,4,5,80.0,6,67,73,24,11,19,8,31,393,0,0,-39
360,Day'Ron Sharpe,BKN,20,32,12,20,390.7,198,86,149,57.7,2,7,28.6,24,41,58.5,81,79,160,17,30,10,15,60,461,2,0,57
361,Isaiah Joe,PHI,22,55,35,20,609.5,198,62,177,35.0,45,135,33.3,29,31,93.5,6,50,56,35,19,14,3,47,350,0,0,23
362,Tomas Satoransky,WAS,30,55,21,34,906.0,198,72,191,37.7,11,53,20.8,43,54,79.6,27,99,126,184,46,29,5,71,681,1,0,-163
363,Aaron Nesmith,BOS,22,52,32,20,573.9,196,72,182,39.6,31,115,27.0,21,26,80.8,15,74,89,22,31,20,5,70,380,0,0,22
364,Markelle Fultz,ORL,24,18,6,12,359.7,195,83,175,47.4,4,17,23.5,25,31,80.6,4,45,49,99,40,20,5,22,437,1,0,-37
365,Trent Forrest,UTA,24,60,36,24,765.5,195,76,155,49.0,5,27,18.5,38,48,79.2,23,76,99,106,48,30,6,43,533,0,0,78
366,Malachi Flynn,TOR,24,44,25,19,537.1,189,72,183,39.3,30,90,33.3,15,24,62.5,10,53,63,70,13,20,4,45,429,0,0,-26
367,Tony Snell,NOP,30,53,19,34,822.5,187,69,171,40.4,45,128,35.2,4,4,100,16,87,103,28,19,16,9,70,409,0,0,-117
368,Vit Krejci,OKC,22,30,8,22,689.9,187,68,167,40.7,32,98,32.7,19,22,86.4,18,83,101,57,29,19,8,65,446,1,0,-179
369,Luka Garza,DET,23,32,3,29,389.0,186,66,147,44.9,16,49,32.7,38,61,62.3,58,42,100,20,18,9,6,55,363,2,0,-63
370,Rajon Rondo,CLE,36,39,16,23,697.9,186,68,176,38.6,31,88,35.2,19,26,73.1,15,93,108,170,68,30,6,56,611,1,0,-110
371,Isaiah Thomas,CHA,33,22,12,10,333.3,184,67,167,40.1,28,83,33.7,22,26,84.6,4,25,29,34,15,7,5,34,291,0,0,-10
372,Anthony Gill,WAS,29,44,15,29,463.4,180,62,109,56.9,14,26,53.8,42,52,80.8,33,52,85,27,18,5,11,58,353,0,0,60
373,Keifer Sykes,IND,28,32,6,26,566.4,180,69,190,36.3,27,90,30.0,15,17,88.2,8,37,45,62,33,12,4,51,342,0,0,-69
374,Collin Sexton,CLE,23,11,7,4,316.4,176,68,151,45.0,11,45,24.4,29,39,74.4,13,23,36,23,31,10,0,25,253,0,0,-30
375,Brandon Goodwin,CLE,26,36,19,17,501.5,171,64,154,41.6,19,55,34.5,24,38,63.2,14,53,67,91,36,25,1,39,430,1,0,-53
376,Kelan Martin,BOS,26,30,14,16,449.7,171,70,171,40.9,22,75,29.3,9,13,69.2,17,38,55,21,14,13,9,36,321,0,0,-53
377,Moses Brown,CLE,22,40,19,21,344.3,171,64,108,59.3,0,0,0.0,43,72,59.7,39,96,135,1,20,7,16,53,384,3,0,-49
378,Thanasis Antetokounmpo,MIL,29,48,26,22,473.3,171,70,128,54.7,2,14,14.3,29,46,63.0,40,61,101,22,26,16,12,68,383,0,0,-115
379,Rodney Hood,LAC,29,52,30,22,709.4,163,58,157,36.9,30,91,33.0,17,19,89.5,15,62,77,38,11,15,6,31,364,0,0,9
380,Tony Bradley,CHI,24,55,28,27,549.1,163,72,123,58.5,0,0,0.0,19,29,65.5,67,119,186,27,34,10,33,62,522,0,0,70
381,Yuta Watanabe,TOR,27,38,21,17,445.5,163,56,138,40.6,27,79,34.2,24,40,60.0,18,74,92,21,19,11,16,38,367,2,0,-54
382,Brook Lopez,MIL,34,13,10,3,298.4,161,61,131,46.6,19,53,35.8,20,23,87.0,19,34,53,6,12,8,15,34,291,0,0,-7
383,Jared Butler,UTA,21,42,31,11,359.8,161,61,151,40.4,28,88,31.8,11,16,68.8,5,40,45,63,33,17,8,47,352,0,0,-11
384,Matt Thomas,CHI,27,40,23,17,459.5,161,55,134,41.0,35,91,38.5,16,20,80.0,3,47,50,20,8,8,3,18,276,0,0,32
385,Sterling Brown,DAL,27,49,31,18,628.4,160,59,155,38.1,28,92,30.4,14,15,93.3,26,123,149,34,23,14,7,56,430,2,0,32
386,Joe Harris,BKN,30,14,10,4,422.7,158,56,124,45.2,41,88,46.6,5,6,83.3,5,51,56,14,16,7,2,31,257,0,0,16
387,Goran Dragic,BKN,36,21,10,11,497.5,157,57,151,37.7,16,63,25.4,27,33,81.8,13,52,65,86,34,19,4,45,399,0,0,6
388,Gorgui Dieng,ATL,32,44,23,21,371.2,154,53,112,47.3,29,68,42.6,19,26,73.1,32,89,121,34,20,11,13,52,402,0,0,-63
389,Marquese Chriss,DAL,24,34,24,10,345.7,154,62,134,46.3,8,25,32.0,22,33,66.7,33,70,103,17,17,13,12,64,361,0,0,-10
390,Sandro Mamukelashvili,MIL,23,41,22,19,407.0,154,57,115,49.6,22,52,42.3,18,22,81.8,35,47,82,22,15,9,9,28,324,1,0,-145
391,Olivier Sarr,OKC,23,22,6,16,420.9,153,58,101,57.4,13,29,44.8,24,29,82.8,34,59,93,19,22,6,15,52,334,1,0,-28
392,Patrick Williams,CHI,20,17,9,8,422.3,153,54,102,52.9,15,29,51.7,30,41,73.2,17,52,69,15,16,9,9,28,296,1,0,-56
393,Elfrid Payton,PHX,28,50,39,11,549.1,150,67,175,38.3,4,18,22.2,12,32,37.5,21,67,88,99,47,25,6,38,450,0,0,-43
394,Nick Richards,CHA,24,50,25,25,367.1,150,60,90,66.7,0,0,0.0,30,43,69.8,34,52,86,13,24,9,21,51,339,0,0,-109
395,Admiral Schofield,ORL,25,38,10,28,468.8,146,54,129,41.9,26,79,32.9,12,15,80.0,17,72,89,25,21,4,5,58,296,0,0,-128
396,James Bouknight,CHA,21,31,15,16,304.5,142,49,141,34.8,17,49,34.7,27,31,87.1,22,30,52,26,15,7,1,29,252,0,0,-50
397,Kira Lewis Jr.,NOP,21,24,6,18,341.1,141,59,146,40.4,13,58,22.4,10,12,83.3,9,30,39,49,26,11,1,17,271,0,0,-107
398,Wenyen Gabriel,LAL,25,26,8,18,358.8,141,54,110,49.1,8,28,28.6,25,42,59.5,39,58,97,14,16,5,11,68,310,1,0,44
399,Cody Zeller,POR,29,27,13,14,354.5,140,51,90,56.7,0,4,0.0,38,49,77.6,50,75,125,22,19,8,6,56,346,0,0,-28
400,Nathan Knight,MIN,24,37,22,15,267.3,138,45,88,51.1,4,13,30.8,44,60,73.3,32,53,85,22,18,7,8,42,300,1,0,22
401,Josh Okogie,MIN,23,49,23,26,515.8,133,42,104,40.4,14,47,29.8,35,51,68.6,29,41,70,25,23,26,12,53,346,0,0,39
402,Kent Bazemore,LAL,32,39,16,23,544.6,132,45,139,32.4,29,80,36.3,13,17,76.5,13,56,69,34,21,25,9,70,347,0,0,-118
403,Santi Aldama,MEM,21,32,20,12,359.8,132,53,132,40.2,6,48,12.5,20,32,62.5,33,54,87,21,16,6,10,36,300,2,0,16
404,Juancho Hernangomez,UTA,26,40,20,20,444.6,131,44,106,41.5,24,69,34.8,19,34,55.9,28,72,100,20,16,14,10,25,337,0,0,-5
405,Jarrett Culver,MEM,23,37,28,9,338.2,130,51,135,37.8,12,47,25.5,16,34,47.1,13,35,48,33,20,20,5,42,292,0,0,-18
406,Markieff Morris,MIA,32,17,10,7,298.3,129,54,114,47.4,13,39,33.3,8,9,88.9,17,28,45,23,20,6,1,33,219,0,0,19
407,Enes Freedom,BOS,30,35,20,15,411.4,128,51,97,52.6,2,5,40.0,24,28,85.7,61,99,160,8,20,5,14,42,369,2,0,70
408,Elijah Hughes,POR,24,36,15,21,434.5,126,47,144,32.6,25,95,26.3,7,9,77.8,6,52,58,22,17,14,8,39,278,0,0,-230
409,Markus Howard,DEN,23,31,17,14,176.5,126,39,101,38.6,28,70,40.0,20,23,87.0,2,10,12,7,7,9,0,17,171,0,0,-12
410,Andre Iguodala,GSW,38,31,20,11,602.8,124,46,121,38.0,17,74,23.0,15,20,75.0,21,79,100,114,28,27,22,34,534,0,0,114
411,Isaiah Livers,DET,23,19,8,11,383.3,121,41,90,45.6,27,64,42.2,12,14,85.7,15,42,57,21,15,13,7,37,266,1,0,-10
412,Killian Tillie,MEM,24,36,27,9,460.6,118,43,127,33.9,27,86,31.4,5,8,62.5,21,39,60,22,13,23,15,58,324,0,0,29
413,Paul Reed,PHI,23,38,21,17,302.5,116,54,96,56.3,2,8,25.0,6,14,42.9,44,48,92,16,10,33,14,57,381,0,0,-40
414,Paul Millsap,PHI,37,33,22,11,375.7,115,45,115,39.1,8,35,22.9,17,24,70.8,41,73,114,29,19,10,13,67,345,0,0,-23
415,Dylan Windler,CLE,25,50,28,22,459.2,110,37,98,37.8,21,70,30.0,15,18,83.3,21,68,89,34,16,14,3,47,303,0,0,-9
416,Ish Wainright,PHX,27,45,36,9,358.7,108,41,104,39.4,19,59,32.2,7,12,58.3,27,27,54,15,13,20,6,49,260,0,0,39
417,Kris Dunn,POR,28,14,1,13,336.3,106,44,102,43.1,1,11,9.1,17,18,94.4,9,40,49,79,32,23,3,38,329,0,0,-92
418,David Duke Jr.,BKN,22,22,10,12,341.1,104,39,108,36.1,9,37,24.3,17,21,81.0,30,37,67,17,9,14,7,36,264,2,0,-10
419,Jaylen Hoard,OKC,23,7,2,5,239.6,103,44,90,48.9,9,25,36.0,6,14,42.9,30,54,84,17,8,6,5,14,254,4,0,-87
420,Justin Anderson,IND,28,16,3,13,315.9,102,36,95,37.9,15,59,25.4,15,19,78.9,4,42,46,33,8,8,6,22,241,0,0,-15
421,Gary Clark,NOP,27,38,20,18,378.2,101,33,88,37.5,28,70,40.0,7,10,70.0,23,67,90,18,10,13,7,20,286,0,0,-18
422,Victor Oladipo,MIA,30,8,4,4,173.1,99,35,73,47.9,15,36,41.7,14,19,73.7,3,20,23,28,16,5,1,13,171,1,0,-5
423,Boban Marjanovic,DAL,33,23,15,8,127.9,98,42,70,60.0,1,4,25.0,13,22,59.1,8,31,39,3,15,0,3,24,143,0,0,35
424,Semi Ojeleye,LAC,27,30,14,16,405.8,98,30,99,30.3,15,50,30.0,23,29,79.3,27,47,74,9,9,7,6,30,230,0,0,-144
425,PJ Dozier,DEN,25,18,9,9,340.5,97,36,99,36.4,15,48,31.3,10,13,76.9,14,49,63,29,13,11,6,33,254,0,0,-90
426,Trevor Ariza,LAL,37,24,8,16,462.3,96,33,99,33.3,20,74,27.0,10,18,55.6,10,72,82,27,11,13,6,20,281,0,0,-56
427,Frank Kaminsky,PHX,29,9,8,1,180.9,95,36,66,54.5,5,15,33.3,18,20,90.0,11,30,41,13,5,8,7,14,204,0,0,39
428,Keljin Blevins,POR,26,31,4,27,349.4,95,34,111,30.6,21,72,29.2,6,11,54.5,16,29,45,19,17,13,1,29,203,0,0,-208
429,Kevin Knox II,ATL,22,30,18,12,222.5,93,31,85,36.5,15,54,27.8,16,22,72.7,14,30,44,10,7,4,2,19,172,0,0,-70
430,Reggie Perry,POR,22,10,0,10,187.3,92,40,79,50.6,3,16,18.8,9,15,60.0,15,32,47,12,11,9,6,33,200,1,0,-78
431,Jericho Sims,NYK,23,41,19,22,555.0,90,39,54,72.2,0,0,0.0,12,29,41.4,61,108,169,21,20,11,22,66,403,1,0,76
432,Michael Porter Jr.,DEN,24,9,5,4,265.0,89,37,103,35.9,10,48,20.8,5,9,55.6,9,50,59,17,12,10,2,16,209,1,0,58
433,Miles McBride,NYK,21,40,19,21,372.2,89,32,108,29.6,17,68,25.0,8,12,66.7,4,38,42,41,5,14,1,45,241,0,0,101
434,Bruno Fernando,HOU,23,30,15,15,152.6,88,36,55,65.5,1,2,50.0,15,24,62.5,18,37,55,7,14,1,11,24,187,2,0,-33
435,Georgios Kalaitzakis,OKC,23,13,8,5,213.5,86,31,67,46.3,10,26,38.5,14,30,46.7,6,15,21,12,20,11,2,19,148,0,0,-134
436,Nerlens Noel,NYK,28,25,10,15,562.0,85,32,60,53.3,0,3,0.0,21,30,70.0,48,93,141,23,20,30,31,67,452,0,0,-68
437,Brad Wanamaker,WAS,32,23,10,13,319.6,83,28,77,36.4,4,17,23.5,23,25,92.0,6,33,39,55,23,7,6,45,228,0,0,-44
438,Jake Layman,MIN,28,34,20,14,230.6,81,30,73,41.1,8,35,22.9,13,18,72.2,6,30,36,9,10,7,5,12,164,0,0,-11
439,Justin Champagnie,TOR,21,36,21,15,280.8,81,31,67,46.3,10,28,35.7,9,9,100,37,35,72,11,8,8,4,32,212,0,0,52
440,Lindell Wigginton,MIL,24,19,11,8,199.1,80,26,61,42.6,9,26,34.6,19,35,54.3,3,22,25,23,12,5,1,17,151,0,0,-47
441,Skylar Mays,ATL,24,28,17,11,219.9,80,32,64,50.0,8,25,32.0,8,9,88.9,5,20,25,17,10,7,0,9,147,1,0,-53
442,Udoka Azubuike,UTA,22,17,11,6,194.9,80,37,49,75.5,0,0,0.0,6,11,54.5,18,53,71,0,12,1,11,25,189,1,0,4
443,Braxton Key,DET,25,11,5,6,197.2,79,33,72,45.8,6,21,28.6,7,13,53.8,13,37,50,11,11,10,11,26,208,0,0,27
444,Justin Robinson,DET,24,25,13,12,303.7,78,28,93,30.1,18,61,29.5,4,8,50.0,4,17,21,32,17,9,1,27,164,0,0,-123
445,Daishen Nix,HOU,20,24,3,21,261.4,77,27,67,40.3,7,26,26.9,16,30,53.3,7,26,33,40,26,15,0,21,196,0,0,-46
446,KZ Okpala,MIA,23,21,14,7,244.1,77,30,69,43.5,9,26,34.6,8,11,72.7,11,30,41,14,5,4,7,25,175,0,0,6
447,Greg Monroe,MIN,32,14,7,7,194.8,76,32,57,56.1,0,0,0.0,12,23,52.2,30,34,64,22,12,8,10,24,228,0,0,5
448,Kyle Guy,MIA,24,19,15,4,185.7,74,26,65,40.0,14,40,35.0,8,12,66.7,4,13,17,17,13,7,1,12,131,0,0,-48
449,Malcolm Hill,CHI,26,19,8,11,212.1,72,24,52,46.2,13,36,36.1,11,14,78.6,11,24,35,8,3,7,3,24,153,0,0,-31
450,Charles Bassey,PHI,21,23,11,12,167.9,69,30,47,63.8,0,4,0.0,9,12,75.0,22,40,62,7,8,5,17,32,212,1,0,-34
451,Denzel Valentine,UTA,28,24,14,10,222.0,69,25,66,37.9,19,47,40.4,0,0,0.0,9,33,42,11,12,8,0,20,148,0,0,-27
452,Mychal Mulder,MIA,28,17,3,14,239.6,69,24,77,31.2,17,54,31.5,4,4,100,2,22,24,5,8,4,2,13,115,0,0,-55
453,Chris Chiozza,GSW,26,34,21,13,371.9,67,24,81,29.6,17,53,32.1,2,3,66.7,9,27,36,65,32,13,0,32,215,0,0,-49
454,JT Thor,CHA,19,33,18,15,261.9,67,24,55,43.6,7,27,25.9,12,20,60.0,11,32,43,19,10,8,11,26,194,0,0,-7
455,Tyler Cook,CHI,24,20,13,7,199.6,67,23,38,60.5,0,0,0.0,21,32,65.6,16,37,53,3,7,4,4,28,152,0,0,-27
456,Sam Hauser,BOS,24,26,20,6,157.6,65,23,50,46.0,19,44,43.2,0,0,0.0,5,24,29,10,2,1,2,7,122,0,0,1
457,Vlatko Cancar,DEN,25,15,7,8,176.3,62,23,41,56.1,7,12,58.3,9,14,64.3,8,23,31,17,9,2,3,18,131,0,0,4
458,Joe Wieskamp,SAS,22,29,11,18,205.1,61,20,56,35.7,14,43,32.6,7,13,53.8,4,10,14,9,2,4,3,14,110,0,0,0
459,Jahmi'us Ramsey,SAC,21,19,2,17,133.9,60,24,58,41.4,5,18,27.8,7,14,50.0,4,9,13,7,5,1,1,10,87,0,0,-21
460,Alfonzo McKinnie,CHI,29,17,8,9,206.3,59,24,61,39.3,9,27,33.3,2,8,25.0,13,20,33,5,7,2,3,26,114,0,0,-55
461,Xavier Moon,LAC,27,10,7,3,137.4,58,25,51,49.0,5,14,35.7,3,5,60.0,2,12,14,24,6,7,3,9,135,0,0,2
462,Mamadi Diakite,OKC,25,13,4,9,187.7,56,25,47,53.2,0,5,0.0,6,11,54.5,17,42,59,2,7,5,9,33,165,0,0,-14
463,Jabari Parker,BOS,27,12,4,8,112.5,53,18,38,47.4,8,16,50.0,9,9,100,5,23,28,6,8,4,1,13,103,0,0,-7
464,Cassius Stanley,DET,22,9,3,6,155.0,52,19,46,41.3,4,17,23.5,10,10,100,5,14,19,4,6,5,2,17,96,0,0,-15
465,Jalen Johnson,ATL,20,22,14,8,120.4,52,22,41,53.7,3,13,23.1,5,7,71.4,2,24,26,3,9,3,2,9,94,0,0,-19
466,Javonte Smart,MIA,23,17,11,6,199.9,51,19,60,31.7,8,27,29.6,5,6,83.3,5,19,24,16,11,6,3,12,120,0,0,-42
467,Devin Cannady,ORL,26,5,2,3,144.5,50,15,44,34.1,15,37,40.5,5,7,71.4,1,5,6,10,5,5,3,9,91,0,0,-11
468,Hassani Gravett,ORL,25,8,2,6,171.1,50,18,38,47.4,11,26,42.3,3,4,75.0,1,20,21,20,9,5,1,13,114,0,0,-2
469,Jamorko Pickett,DET,24,13,4,9,176.5,50,18,50,36.0,13,39,33.3,1,2,50.0,6,26,32,7,5,0,7,12,115,0,0,0
470,Leandro Bolmaro,MIN,21,35,19,16,240.9,50,17,54,31.5,5,18,27.8,11,13,84.6,16,27,43,21,13,6,0,26,138,0,0,3
471,Jay Scrubb,LAC,21,18,8,10,121.4,49,18,46,39.1,6,21,28.6,7,10,70.0,2,14,16,8,7,4,3,9,94,0,0,16
472,Theo Pinson,DAL,26,19,14,5,148.1,48,14,39,35.9,10,30,33.3,10,10,100,2,19,21,17,5,5,2,12,115,0,0,-41
473,Usman Garuba,HOU,20,24,2,22,239.2,48,19,44,43.2,5,20,25.0,5,7,71.4,21,62,83,17,6,10,11,28,230,0,0,33
474,Devontae Cacok,SAS,25,15,5,10,121.0,46,21,31,67.7,0,0,0.0,4,7,57.1,8,34,42,6,3,8,7,16,147,0,0,-1
475,Louis King,SAC,23,10,2,8,103.6,45,15,47,31.9,8,27,29.6,7,10,70.0,0,12,12,9,0,2,1,14,82,0,0,-29
476,Neemias Queta,SAC,22,15,4,11,119.6,45,17,38,44.7,0,0,0.0,11,17,64.7,14,17,31,6,6,1,8,18,112,0,0,-7
477,Zavier Simpson,OKC,25,4,1,3,174.1,44,19,52,36.5,1,8,12.5,5,5,100,2,19,21,30,10,5,4,15,131,0,0,-95
478,Haywood Highsmith,MIA,25,19,13,6,163.3,43,16,46,34.8,9,28,32.1,2,5,40.0,10,16,26,6,3,2,3,13,95,0,0,-37
479,Trevelin Queen,HOU,25,10,1,9,74.4,43,15,33,45.5,9,24,37.5,4,4,100,7,9,16,4,7,5,1,6,79,0,0,8
480,Alize Johnson,NOP,26,23,14,9,167.2,41,17,39,43.6,0,4,0.0,7,12,58.3,28,33,61,9,12,5,0,18,131,0,0,-45
481,Kevin Pangos,CLE,29,24,16,8,166.0,39,15,46,32.6,6,26,23.1,3,4,75.0,2,9,11,30,7,3,0,11,99,0,0,-35
482,Tim Frazier,CLE,31,12,1,11,207.6,39,14,45,31.1,6,17,35.3,5,9,55.6,5,14,19,34,15,3,1,27,110,0,0,-80
483,Jared Harper,NOP,24,5,2,3,42.9,37,14,26,53.8,5,12,41.7,4,4,100,2,0,2,14,2,4,1,5,73,0,0,7
484,Didi Louzada,POR,22,9,0,9,129.4,35,12,33,36.4,9,23,39.1,2,2,100,5,12,17,5,5,2,2,13,70,0,0,-81
485,Abdel Nader,PHX,28,14,11,3,145.2,34,12,35,34.3,4,14,28.6,6,10,60.0,4,23,27,7,11,8,4,20,102,0,0,-2
486,Willie Cauley-Stein,PHI,28,20,12,8,182.8,34,16,35,45.7,1,2,50.0,1,2,50.0,13,27,40,10,7,6,3,19,117,0,0,24
487,Bol Bol,ORL,22,14,5,9,80.8,33,15,27,55.6,1,4,25.0,2,5,40.0,4,16,20,5,4,1,2,4,70,0,0,5
488,Brandon Knight,DAL,30,5,2,3,64.5,32,10,25,40.0,4,17,23.5,8,8,100,0,8,8,8,4,1,0,5,53,0,0,-6
489,Melvin Frazier Jr.,OKC,25,3,0,3,119.6,32,13,48,27.1,1,21,4.8,5,7,71.4,5,8,13,1,3,1,0,8,49,0,0,-92
490,Udonis Haslem,MIA,42,13,10,3,83.2,32,14,31,45.2,1,4,25.0,3,3,100,4,21,25,4,5,1,1,15,69,0,0,-15
491,Chaundee Brown Jr.,ATL,23,5,1,4,103.7,31,10,32,31.3,6,18,33.3,5,6,83.3,1,15,16,4,1,2,0,7,61,0,0,-20
492,Paul Watson,OKC,27,9,2,7,156.2,31,12,35,34.3,6,26,23.1,1,2,50.0,3,24,27,8,4,3,3,10,89,0,0,-56
493,Charlie Brown Jr.,PHI,25,22,16,6,177.7,30,10,39,25.6,1,12,8.3,9,10,90.0,14,18,32,6,5,10,4,18,114,0,0,-21
494,D.J. Wilson,TOR,26,4,2,2,54.1,30,11,15,73.3,0,2,0.0,8,10,80.0,1,15,16,5,2,5,1,6,73,0,0,-16
495,Luke Kornet,BOS,26,15,11,4,103.3,30,13,27,48.1,0,5,0.0,4,6,66.7,13,16,29,9,0,3,3,9,96,0,0,22
496,Quinndary Weatherspoon,GSW,25,11,8,3,73.4,30,12,21,57.1,1,5,20.0,5,5,100,2,12,14,5,3,1,1,15,57,0,0,-10
497,Devon Dotson,CHI,22,11,5,6,85.2,29,11,23,47.8,2,9,22.2,5,9,55.6,1,8,9,15,5,1,0,11,60,0,0,-2
498,James Ennis III,DEN,31,7,3,4,55.6,29,11,24,45.8,3,8,37.5,4,5,80.0,5,7,12,3,2,2,2,5,58,0,0,0
499,Ed Davis,CLE,33,31,15,16,201.4,28,11,16,68.8,0,0,0.0,6,14,42.9,14,50,64,7,5,3,9,33,146,0,0,16
500,Mason Jones,LAL,23,4,2,2,50.6,27,7,15,46.7,1,4,25.0,12,15,80.0,1,9,10,4,1,2,0,8,50,0,0,23
501,BJ Johnson,ORL,26,4,2,2,64.6,26,11,25,44.0,4,10,40.0,0,0,0.0,6,9,15,0,0,0,1,4,47,0,0,-12
502,Chris Silva,MIA,25,10,7,3,91.2,26,8,15,53.3,0,0,0.0,10,12,83.3,13,23,36,7,8,0,1,20,75,0,0,-29
503,Sam Merrill,MEM,26,6,2,4,57.8,25,8,24,33.3,7,23,30.4,2,4,50.0,1,6,7,4,2,0,0,3,37,0,0,-9
504,Cameron Oliver,ATL,25,2,1,1,43.3,23,10,15,66.7,1,3,33.3,2,3,66.7,2,4,6,3,0,1,1,5,41,0,0,-2
505,Carsen Edwards,DET,24,4,1,3,79.2,23,9,30,30.0,4,16,25.0,1,1,100,2,4,6,14,5,2,0,4,52,0,0,-12
506,Kai Jones,CHA,21,21,14,7,62.7,22,9,14,64.3,1,2,50.0,3,8,37.5,3,8,11,4,6,1,2,8,44,0,0,-14
507,Wes Iwundu,ATL,27,3,2,1,82.2,22,8,18,44.4,3,5,60.0,3,4,75.0,3,10,13,0,1,1,0,8,40,0,0,0
508,Brodric Thomas,BOS,25,12,8,4,59.9,21,8,18,44.4,2,9,22.2,3,5,60.0,2,8,10,11,6,1,1,7,50,0,0,3
509,Freddie Gillespie,ORL,25,9,1,8,118.7,21,9,22,40.9,0,1,0.0,3,7,42.9,13,23,36,5,5,3,9,18,103,0,0,-29
510,Malik Fitts,BOS,24,15,13,2,62.8,21,8,19,42.1,5,10,50.0,0,0,0.0,2,15,17,5,2,0,0,4,47,0,0,-19
511,Rayjon Tucker,MIL,24,5,2,3,70.8,21,6,9,66.7,4,5,80.0,5,7,71.4,3,5,8,10,1,4,0,5,57,0,0,-2
512,Isaiah Todd,WAS,20,12,1,11,74.1,20,7,26,26.9,4,16,25.0,2,6,33.3,3,9,12,4,4,4,2,4,54,0,0,-24
513,Vernon Carey Jr.,WAS,21,7,3,4,44.1,20,7,13,53.8,0,0,0.0,6,13,46.2,8,4,12,0,3,2,1,4,40,0,0,-44
514,Derrick Walton Jr.,DET,27,3,1,2,108.2,19,6,26,23.1,3,13,23.1,4,4,100,2,8,10,21,11,7,4,8,85,0,0,-3
515,Jeff Dowtin Jr.,ORL,25,9,4,5,108.0,19,8,26,30.8,1,9,11.1,2,2,100,8,10,18,10,5,5,1,5,69,0,0,-26
516,Gabriel Deck,OKC,27,7,2,5,55.6,18,8,14,57.1,2,4,50.0,0,0,0.0,1,5,6,5,2,1,0,2,34,0,0,-14
517,Nik Stauskas,BOS,28,8,7,1,38.8,18,5,14,35.7,4,10,40.0,4,6,66.7,1,2,3,2,1,0,0,1,24,0,0,18
518,Marko Simonovic,CHI,22,9,4,5,35.2,17,4,15,26.7,1,5,20.0,8,11,72.7,5,5,10,0,2,1,1,6,33,0,0,3
519,Tyler Johnson,SAS,30,6,2,4,91.4,17,6,20,30.0,5,13,38.5,0,0,0.0,3,9,12,7,2,3,3,7,58,0,0,-6
520,Tyrone Wallace,NOP,28,6,4,2,74.9,17,7,20,35.0,2,8,25.0,1,5,20.0,0,8,8,1,2,3,1,7,38,0,0,-18
521,Ryan Arcidiacono,NYK,28,10,8,2,76.3,16,6,12,50.0,4,9,44.4,0,0,0.0,0,8,8,4,3,1,0,5,32,0,0,-12
522,Justin Jackson,PHX,27,7,6,1,36.5,15,5,15,33.3,3,9,33.3,2,2,100,1,6,7,2,1,0,0,3,25,0,0,-13
523,RJ Nembhard Jr.,CLE,23,14,6,8,62.7,15,6,18,33.3,0,2,0.0,3,4,75.0,3,4,7,12,3,1,0,2,41,0,0,-7
524,Aleem Ford,ORL,24,5,2,3,73.5,14,6,20,30.0,2,15,13.3,0,0,0.0,2,13,15,2,4,1,0,7,34,0,0,-35
525,Cameron McGriff,POR,24,3,0,3,46.0,14,5,14,35.7,2,6,33.3,2,2,100,6,9,15,3,0,0,1,7,40,0,0,8
526,Cassius Winston,WAS,24,7,1,6,39.0,14,4,11,36.4,2,6,33.3,4,4,100,0,1,1,7,3,0,0,9,23,0,0,-6
527,Langston Galloway,MIL,30,7,4,3,106.7,14,6,26,23.1,2,16,12.5,0,0,0.0,3,15,18,12,6,1,0,7,51,0,0,-12
528,Petr Cornelie,DEN,26,13,3,10,38.0,14,5,15,33.3,1,8,12.5,3,4,75.0,7,7,14,3,4,1,1,7,37,0,0,8
