RANK,Player,Team,Age,GP,W,L,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
353,Ryan Bowen,HOU,29,66,46,20,580.8,111,47,111,42.3,3,6,50.0,14,21,66.7,21,55,76,18,7,23,5,61,306,0,0,49
354,Devean George,LAL,27,15,2,13,308.2,110,37,104,35.6,21,58,36.2,15,20,75.0,13,40,53,14,12,8,2,32,213,0,0,-71
355,Andris Biedrins,GSW,19,30,17,13,382.3,109,45,78,57.7,0,1,0.0,19,40,47.5,47,71,118,12,12,12,24,87,365,1,0,44
356,Theron Smith,CHA,24,33,6,27,507.4,105,44,136,32.4,3,12,25.0,14,16,87.5,39,77,116,28,27,6,4,58,289,0,0,-176
357,Ryan Humphrey,MEM,25,35,21,14,317.3,102,42,103,40.8,0,2,0.0,18,37,48.6,50,37,87,6,23,10,1,35,225,0,0,-28
358,Sasha Vujacic,LAL,21,35,12,23,402.4,101,33,117,28.2,17,63,27.0,18,19,94.7,13,49,62,51,15,12,2,41,279,0,0,14
359,Ben Handlogten,UTA,31,21,6,15,294.7,95,43,83,51.8,0,1,0.0,9,17,52.9,23,42,65,13,18,7,5,55,211,1,0,-43
360,Brandon Hunter,ORL,24,31,10,21,216.7,95,37,73,50.7,0,0,0.0,21,39,53.8,25,44,69,3,22,4,7,42,193,1,0,-19
361,Bernard Robinson,CHA,24,31,6,25,329.0,93,36,81,44.4,3,8,37.5,18,26,69.2,14,34,48,30,20,11,4,42,221,0,0,-99
362,Matt Freije,NOH,23,23,3,20,437.0,93,37,127,29.1,14,54,25.9,5,8,62.5,16,45,61,20,17,13,2,40,224,1,0,-81
363,Billy Thomas,NJN,29,25,15,10,350.4,92,34,94,36.2,17,56,30.4,7,9,77.8,7,29,36,17,9,14,1,29,197,0,0,-15
364,Glenn Robinson,SAS,32,9,5,4,158.0,90,34,77,44.2,2,6,33.3,20,23,87.0,4,20,24,8,7,4,3,19,145,0,0,-21
365,Moochie Norris,HOU,31,38,17,21,356.2,90,35,109,32.1,0,12,0.0,20,24,83.3,10,36,46,39,27,18,2,44,237,0,0,-32
366,Mark Madsen,MIN,29,41,23,18,602.2,88,34,66,51.5,0,0,0.0,20,40,50.0,63,65,128,18,24,7,14,103,308,0,0,71
367,Greg Ostertag,SAC,32,56,34,22,557.1,87,37,84,44.0,0,2,0.0,13,38,34.2,55,112,167,37,24,7,40,88,460,0,0,71
368,Kevin Willis,ATL,42,29,4,25,345.8,87,35,90,38.9,0,2,0.0,17,23,73.9,29,47,76,9,15,8,7,53,222,0,0,-106
369,Kendall Gill,MIL,37,14,5,9,283.5,85,32,80,40.0,3,9,33.3,18,20,90.0,11,26,37,27,9,14,4,37,215,0,0,-17
370,Mike Wilks,SAS,26,48,40,8,269.1,81,32,77,41.6,5,16,31.3,12,16,75.0,4,21,25,33,14,14,1,26,192,0,0,-79
371,Jake Voskuhl,PHX,27,38,29,9,362.2,80,27,59,45.8,0,0,0.0,26,38,68.4,30,62,92,17,20,4,11,60,241,0,0,55
372,Jamal Sampson,CHA,22,23,5,18,327.2,79,28,62,45.2,0,0,0.0,23,39,59.0,36,86,122,8,17,4,17,53,283,0,0,-51
373,Jake Tsakalidis,MEM,26,31,19,12,280.9,78,32,64,50.0,0,0,0.0,14,18,77.8,21,35,56,10,12,3,16,42,205,0,0,8
374,Sean Marks,SAS,29,23,15,8,241.6,76,27,80,33.8,0,3,0.0,22,28,78.6,18,38,56,8,14,3,11,29,183,0,0,-27
375,Charlie Ward,HOU,34,14,6,8,359.5,75,24,77,31.2,16,51,31.4,11,13,84.6,6,33,39,43,18,15,0,22,213,0,0,4
376,Aaron Williams,TOR,33,42,13,29,311.6,73,29,63,46.0,0,0,0.0,15,17,88.2,17,43,60,8,17,5,8,70,179,0,0,-136
377,Antonio Burks,MEM,25,24,10,14,217.4,73,28,60,46.7,3,11,27.3,14,19,73.7,1,11,12,28,12,13,1,25,159,0,0,-34
378,Ervin Johnson,MIN,37,46,27,19,409.3,73,28,54,51.9,1,1,100,16,25,64.0,43,70,113,6,18,7,13,86,260,0,0,-68
379,Kerry Kittles,LAC,31,11,2,9,243.0,69,28,73,38.4,7,21,33.3,6,10,60.0,1,31,32,20,7,8,3,12,163,0,0,-6
380,Darko Milicic,DET,20,37,26,11,252.2,67,25,76,32.9,0,0,0.0,17,24,70.8,3,40,43,7,16,2,17,31,170,0,0,5
381,Randy Livingston,UTA,30,17,4,13,229.6,64,22,52,42.3,5,8,62.5,15,17,88.2,3,9,12,45,14,12,2,28,174,0,0,-38
382,Pape Sow,TOR,23,27,11,16,251.9,62,23,58,39.7,0,0,0.0,16,27,59.3,18,39,57,2,10,12,4,46,171,0,0,1
383,Damone Brown,WAS,26,14,8,6,150.9,54,23,62,37.1,4,11,36.4,4,9,44.4,10,18,28,14,15,1,6,17,115,0,0,-5
384,Zendon Hamilton,MIL,30,16,7,9,160.9,51,11,32,34.4,0,0,0.0,29,48,60.4,18,24,42,6,12,5,2,26,119,0,0,-34
385,Nikoloz Tskitishvili,GSW,22,35,19,16,214.3,50,22,74,29.7,2,17,11.8,4,7,57.1,12,29,41,10,19,8,11,33,152,0,0,-31
386,Ansu Sesay,GSW,28,16,5,11,127.9,49,17,42,40.5,2,8,25.0,13,24,54.2,18,20,38,12,8,2,3,16,120,0,0,-18
387,Cory Alexander,CHA,32,16,1,15,197.7,49,16,49,32.7,8,19,42.1,9,12,75.0,8,21,29,37,19,9,1,29,150,0,0,-61
388,Smush Parker,PHX,24,16,9,7,139.6,48,18,43,41.9,3,13,23.1,9,13,69.2,4,8,12,15,19,5,0,16,81,0,0,-78
389,Darvin Ham,DET,31,47,25,22,256.6,46,17,37,45.9,0,0,0.0,12,31,38.7,19,16,35,5,8,6,7,39,127,0,0,-83
390,Alex Garcia,NOH,25,8,0,8,145.6,44,18,52,34.6,5,18,27.8,3,4,75.0,7,8,15,18,8,4,1,15,96,0,0,-37
391,Dajuan Wagner,CLE,22,11,6,5,101.8,44,18,55,32.7,5,26,19.2,3,4,75.0,0,2,2,13,9,5,0,15,72,0,0,-9
392,Wang Zhi-zhi,MIA,27,20,13,7,90.7,43,17,36,47.2,2,3,66.7,7,12,58.3,6,12,18,5,5,3,2,9,82,0,0,-13
393,Darrick Martin,LAC,34,11,4,7,189.6,42,16,50,32.0,5,18,27.8,5,8,62.5,3,7,10,28,6,6,0,19,108,0,0,14
394,Horace Jenkins,DET,30,15,11,4,101.5,42,15,45,33.3,0,9,0.0,12,13,92.3,3,6,9,9,7,5,1,6,77,0,0,-16
395,Jahidi White,CHA,29,17,4,13,132.9,42,14,31,45.2,0,0,0.0,14,40,35.0,11,23,34,1,11,2,12,31,115,0,0,11
396,Jermaine Jackson,NYK,29,21,8,13,224.8,42,17,33,51.5,0,2,0.0,8,13,61.5,3,20,23,24,10,7,1,26,120,0,0,-55
397,Justin Reed,BOS,23,23,9,14,114.8,41,15,29,51.7,0,3,0.0,11,15,73.3,8,8,16,10,5,3,1,12,82,0,0,14
398,Reece Gaines,MIL,24,21,10,11,180.1,41,17,50,34.0,4,14,28.6,3,4,75.0,1,13,14,7,7,5,1,17,79,0,0,-65
399,DeSagana Diop,CLE,23,39,16,23,305.2,40,20,69,29.0,0,2,0.0,0,5,0.0,30,40,70,15,12,8,27,53,240,0,0,-36
400,Jonathan Bender,IND,24,7,4,3,92.2,36,16,40,40.0,1,5,20.0,3,6,50.0,5,9,14,4,10,1,2,9,58,0,0,-30
401,Luis Flores,DEN,24,16,3,13,74.3,35,14,29,48.3,5,10,50.0,2,2,100,1,2,3,11,11,2,0,9,50,0,0,22
402,Vin Baker,HOU,33,27,10,17,203.4,35,13,42,31.0,0,1,0.0,9,17,52.9,17,22,39,10,17,2,4,38,98,0,0,-71
403,Vlade Divac,LAL,37,15,7,8,130.9,34,13,31,41.9,0,0,0.0,8,12,66.7,18,14,32,19,14,4,1,25,102,0,0,-29
404,Michael Bradley,PHI,26,18,11,7,115.3,33,15,24,62.5,0,1,0.0,3,8,37.5,8,20,28,5,5,1,2,12,78,0,0,10
405,Scott Williams,CLE,37,19,10,9,151.7,33,12,41,29.3,0,1,0.0,9,11,81.8,15,15,30,8,5,4,6,30,106,0,0,-30
406,Marcus Haislip,IND,24,9,2,7,105.5,32,13,38,34.2,0,1,0.0,6,11,54.5,5,10,15,3,6,2,2,15,61,0,0,-9
407,Jamison Brewer,NYK,24,18,4,14,180.0,31,11,37,29.7,3,15,20.0,6,13,46.2,6,16,22,12,13,8,1,11,89,0,0,-64
408,Michael Curry,IND,36,18,10,8,252.2,30,13,29,44.8,0,0,0.0,4,8,50.0,8,19,27,15,5,5,4,39,107,0,0,-72
409,Bo Outlaw,PHX,34,39,29,10,214.7,29,12,34,35.3,0,0,0.0,5,9,55.6,16,37,53,13,8,6,12,29,158,0,0,-33
410,John Edwards,IND,23,25,13,12,133.4,29,11,30,36.7,0,0,0.0,7,14,50.0,8,11,19,3,8,3,4,12,69,0,0,-70
411,Luke Jackson,CLE,23,10,5,5,43.1,29,10,27,37.0,4,6,66.7,5,6,83.3,2,4,6,3,2,0,0,4,39,0,0,-18
412,Voshon Lenard,DEN,32,3,1,2,56.5,29,10,26,38.5,4,12,33.3,5,8,62.5,0,6,6,6,2,1,0,2,46,0,0,3
413,Jerome Moiso,CLE,27,20,7,13,118.3,28,9,18,50.0,0,1,0.0,10,13,76.9,10,27,37,1,7,3,6,13,94,0,0,-32
414,Kevin Ollie,PHI,32,26,12,14,160.1,28,11,31,35.5,0,0,0.0,6,9,66.7,3,16,19,19,6,5,0,16,88,0,0,5
415,Rod Strickland,HOU,38,16,12,4,197.5,28,9,43,20.9,1,2,50.0,9,10,90.0,3,24,27,39,16,3,2,15,118,0,0,13
416,Tamar Slay,CHA,25,8,1,7,77.3,28,13,39,33.3,2,12,16.7,0,2,0.0,6,8,14,3,8,5,0,20,56,0,0,-20
417,Corsley Edwards,NOH,26,10,0,10,110.0,27,10,31,32.3,0,0,0.0,7,12,58.3,12,13,25,3,2,3,4,19,81,0,0,-31
418,Ndudi Ebi,MIN,21,2,2,0,53.9,27,11,21,52.4,0,1,0.0,5,9,55.6,6,10,16,1,3,1,1,7,51,0,0,14
419,Ha Ha,POR,19,19,4,15,100.2,26,10,23,43.5,0,0,0.0,6,11,54.5,6,12,18,2,12,1,5,21,57,0,0,-11
420,James Thomas,ATL,24,11,2,9,113.2,26,12,20,60.0,0,0,0.0,2,6,33.3,17,20,37,4,7,4,4,13,93,0,0,-52
421,Bruno Sundov,NYK,25,21,8,13,68.5,25,11,37,29.7,1,3,33.3,2,2,100,6,7,13,2,6,2,2,16,50,0,0,-17
422,Dion Glover,SAS,26,7,3,4,66.0,25,8,22,36.4,1,8,12.5,8,10,80.0,3,8,11,4,2,3,3,9,60,0,0,5
423,Michael Stewart,ATL,30,12,2,10,142.7,25,11,21,52.4,0,0,0.0,3,7,42.9,21,19,40,5,6,6,5,32,108,0,0,-39
424,Samaki Walker,WAS,29,14,7,7,136.0,24,11,31,35.5,0,0,0.0,2,3,66.7,8,10,18,4,8,3,7,25,74,0,0,-17
425,Mark Jones,ORL,30,10,2,8,115.1,23,9,31,29.0,0,4,0.0,5,10,50.0,6,7,13,6,3,5,2,16,66,0,0,5
426,Omar Cook,TOR,23,5,2,3,73.3,23,10,24,41.7,0,4,0.0,3,6,50.0,2,5,7,22,6,6,1,6,79,0,0,21
427,Daniel Santiago,MIL,29,11,5,6,105.0,22,7,21,33.3,0,0,0.0,8,11,72.7,6,13,19,1,4,3,4,28,63,0,0,-36
428,Jared Reiner,CHI,23,19,8,11,131.8,21,10,30,33.3,0,0,0.0,1,4,25.0,13,25,38,1,9,3,7,35,89,0,0,-20
429,Mamadou N'diaye,LAC,30,11,8,3,72.9,20,8,20,40.0,0,1,0.0,4,7,57.1,9,9,18,1,0,1,5,20,61,0,0,-28
430,Aleksandar Radojevic,UTA,28,12,1,11,128.1,19,6,19,31.6,0,0,0.0,7,10,70.0,9,19,28,6,15,0,2,32,53,0,0,-14
431,Tremaine Fowlkes,IND,29,8,2,6,51.3,19,9,17,52.9,1,3,33.3,0,2,0.0,3,5,8,0,5,2,0,7,30,0,0,-10
432,DJ Mbenga,DAL,24,15,9,6,56.6,15,6,14,42.9,0,0,0.0,3,4,75.0,3,5,8,0,5,0,5,13,35,0,0,-37
433,Jelani McCoy,ATL,27,10,1,9,85.7,15,7,13,53.8,0,0,0.0,1,5,20.0,7,14,21,0,6,3,8,24,67,0,0,0
434,Robert Swift,SEA,19,16,10,6,69.7,15,5,11,45.5,0,0,0.0,5,9,55.6,1,4,5,2,4,1,7,16,44,0,0,-33
435,Erik Daniels,SAC,23,21,14,7,70.8,13,6,18,33.3,1,2,50.0,0,0,0.0,7,11,18,4,6,2,0,7,41,0,0,-33
436,Kaniel Dickens,NJN,26,11,5,6,54.5,13,4,14,28.6,3,9,33.3,2,2,100,3,6,9,1,2,2,1,5,32,0,0,-23
437,Mateen Cleaves,SEA,27,14,9,5,64.3,13,5,14,35.7,0,2,0.0,3,4,75.0,2,4,6,7,2,2,0,2,35,0,0,-25
438,Britton Johnsen,IND,25,6,2,4,83.7,12,6,22,27.3,0,4,0.0,0,0,0.0,5,5,10,4,3,1,0,10,30,0,0,-31
439,Kedrick Brown,PHI,24,8,5,3,54.3,12,2,6,33.3,0,3,0.0,8,10,80.0,1,10,11,4,5,3,1,4,38,0,0,-30
440,Paul Shirley,PHX,27,9,8,1,29.6,12,5,11,45.5,0,0,0.0,2,4,50.0,1,1,2,3,1,0,0,3,18,0,0,-36
441,Peter John Ramos,WAS,20,6,1,5,19.6,11,5,10,50.0,0,0,0.0,1,2,50.0,1,3,4,0,3,0,1,4,16,0,0,-3
442,Jackie Butler,NYK,20,3,2,1,4.4,10,4,4,100,0,0,0.0,2,2,100,0,0,0,0,1,1,0,0,12,0,0,1
443,Qyntel Woods,MIA,24,3,1,2,39.3,10,5,12,41.7,0,0,0.0,0,0,0.0,2,4,6,0,2,4,0,6,27,0,0,-2
444,Andrew DeClercq,ORL,32,8,4,4,50.6,9,4,9,44.4,0,0,0.0,1,3,33.3,7,3,10,0,1,2,0,14,26,0,0,-16
445,Derrick Coleman,DET,38,5,2,3,49.3,9,3,14,21.4,0,2,0.0,3,3,100,3,12,15,0,2,0,0,6,25,0,0,-19
446,Lawrence Funderburke,CHI,34,2,1,1,21.6,9,3,6,50.0,0,0,0.0,3,5,60.0,1,2,3,0,0,0,0,2,13,0,0,1
447,Awvee Storey,NJN,28,9,2,7,27.1,8,3,10,30.0,1,2,50.0,1,2,50.0,4,1,5,1,0,0,0,3,16,0,0,-13
448,Donnell Harvey,NJN,24,3,2,1,16.3,8,2,2,100,0,0,0.0,4,4,100,2,5,7,1,1,1,1,2,23,0,0,4
449,Geno Carlisle,POR,28,6,2,4,15.4,8,2,3,66.7,0,0,0.0,4,6,66.7,1,0,1,1,1,0,0,1,10,0,0,-7
450,Andre Emmett,MEM,22,8,5,3,25.9,7,2,6,33.3,0,0,0.0,3,5,60.0,0,2,2,0,1,0,0,4,8,0,0,-7
451,Dorell Wright,MIA,19,3,3,0,27.7,7,3,11,27.3,0,4,0.0,1,1,100,0,1,1,3,3,4,0,2,22,0,0,-7
452,Yuta Tabuse,PHX,24,4,4,0,17.3,7,1,6,16.7,1,1,100,4,4,100,2,2,4,3,1,0,0,1,15,0,0,-2
453,Frank Williams,CHI,25,9,6,3,69.9,6,3,20,15.0,0,4,0.0,0,0,0.0,2,4,6,11,3,2,3,9,42,0,0,-23
454,Lonny Baxter,NOH,26,4,1,3,36.0,6,3,11,27.3,0,0,0.0,0,2,0.0,4,4,8,0,4,0,0,10,12,0,0,-19
455,Torraye Braggs,HOU,29,7,6,1,22.3,6,3,7,42.9,0,0,0.0,0,0,0.0,7,5,12,0,2,0,0,4,18,0,0,-10
456,Tony Bobbitt,LAL,25,2,0,2,11.9,5,2,5,40.0,1,2,50.0,0,0,0.0,0,3,3,0,0,0,0,1,9,0,0,-1
457,Anthony Miller,ATL,33,2,0,2,9.7,4,2,3,66.7,0,0,0.0,0,0,0.0,0,1,1,1,1,1,0,2,9,0,0,2
458,Mark Pope,DEN,32,9,8,1,25.0,4,2,6,33.3,0,0,0.0,0,0,0.0,5,3,8,1,1,1,2,5,23,0,0,-12
459,Kirk Penney,LAC,24,4,1,3,12.1,2,1,3,33.3,0,1,0.0,0,0,0.0,0,1,1,1,2,0,0,0,3,0,0,-1
460,Pavel Podkolzin,DAL,20,5,4,1,7.6,1,0,0,0.0,0,0,0.0,1,2,50.0,0,2,2,0,2,0,0,4,1,0,0,-3
461,Brandin Knight,HOU,23,1,0,1,2.8,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,2,0,0,1
462,Ibrahim Kutluay,SEA,31,5,4,1,10.9,0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,2,0,0,1,-1,0,0,-17
463,Linton Johnson,SAS,25,2,2,0,15.2,0,0,2,0.0,0,1,0.0,0,0,0.0,0,3,3,0,1,1,0,1,6,0,0,5
464,Maurice Baker,POR,25,5,1,4,19.2,0,0,1,0.0,0,0,0.0,0,0,0.0,1,1,2,1,1,1,0,3,6,0,0,9
