RANK,Player,Team,Age,GP,W,L,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
352,Alan Anderson,CHA,24,17,7,10,255.6,98,37,81,45.7,5,20,25.0,19,23,82.6,11,21,32,21,22,7,0,33,167,0,0,-17
353,Travis Diener,ORL,25,26,12,14,288.3,98,34,80,42.5,18,50,36.0,12,15,80.0,3,15,18,35,13,4,0,27,171,0,0,6
354,Darrick Martin,TOR,36,31,16,15,219.8,94,33,94,35.1,13,37,35.1,15,21,71.4,2,10,12,43,12,3,0,22,170,0,0,-19
355,Dee Brown,UTA,22,49,29,20,449.5,94,32,98,32.7,6,28,21.4,24,37,64.9,8,32,40,83,31,22,7,51,323,0,0,18
356,Shammond Williams,LAL,32,30,15,15,345.0,94,35,86,40.7,20,50,40.0,4,6,66.7,11,29,40,31,13,12,0,20,212,0,0,-29
357,Andre Brown,SEA,26,38,16,22,270.9,93,42,74,56.8,0,1,0.0,9,15,60.0,26,48,74,2,29,6,4,26,186,0,0,-12
358,Melvin Ely,SAS,29,30,7,23,308.7,89,29,80,36.3,0,0,0.0,31,47,66.0,15,38,53,18,28,6,8,51,194,0,0,-94
359,James Singleton,LAC,25,53,27,26,376.4,85,30,82,36.6,3,14,21.4,22,29,75.9,36,70,106,17,17,15,17,45,317,0,0,-13
360,Vassilis Spanoulis,HOU,24,31,21,10,271.9,85,23,72,31.9,5,29,17.2,34,42,81.0,5,17,22,28,29,7,1,33,148,0,0,-30
361,Jake Tsakalidis,HOU,28,36,12,24,389.5,84,29,72,40.3,0,0,0.0,26,39,66.7,42,62,104,5,24,8,12,51,252,0,0,-29
362,Joel Przybilla,POR,27,43,19,24,700.7,84,37,78,47.4,0,0,0.0,10,27,37.0,59,109,168,12,40,10,67,124,495,0,0,-32
363,Dale Davis,DET,38,46,32,14,464.1,83,33,74,44.6,0,0,0.0,17,26,65.4,59,78,137,12,15,10,34,59,382,1,0,50
364,Bo Outlaw,ORL,36,41,21,20,459.9,81,34,51,66.7,0,0,0.0,13,22,59.1,47,59,106,16,21,17,6,57,280,0,0,-3
365,J.J. Barea,DAL,23,33,26,7,191.3,78,28,78,35.9,6,21,28.6,16,24,66.7,7,18,25,24,14,1,1,19,136,1,0,-36
366,Aaron Williams,LAC,35,38,15,23,374.2,76,29,53,54.7,0,1,0.0,18,22,81.8,27,58,85,7,18,7,14,56,234,0,0,-14
367,Jerome James,NYK,31,41,19,22,273.0,76,33,79,41.8,0,0,0.0,10,18,55.6,21,45,66,3,23,6,15,73,200,0,0,-70
368,David Wesley,CLE,36,35,20,15,352.4,73,22,75,29.3,9,38,23.7,20,28,71.4,3,32,35,37,17,12,4,32,202,0,0,-12
369,Shannon Brown,CLE,21,23,16,7,201.5,73,28,74,37.8,7,25,28.0,10,14,71.4,6,15,21,10,14,7,3,24,129,0,0,-60
370,Viktor Khryapa,CHI,24,33,19,14,230.8,73,27,70,38.6,0,6,0.0,19,26,73.1,20,37,57,21,16,10,1,53,190,0,0,-16
371,Rafael Araujo,UTA,26,28,17,11,247.5,72,27,65,41.5,0,0,0.0,18,29,62.1,22,44,66,10,17,6,2,39,173,0,0,57
372,David Harrison,IND,24,24,8,16,190.1,71,30,58,51.7,0,0,0.0,11,22,50.0,9,33,42,6,26,5,12,47,155,0,0,-44
373,Pat Garrity,ORL,30,33,14,19,277.4,71,22,70,31.4,11,32,34.4,16,18,88.9,12,30,42,14,14,7,0,37,149,0,0,11
374,Calvin Booth,WAS,31,44,22,22,379.6,69,31,66,47.0,1,2,50.0,6,10,60.0,27,54,81,18,9,4,29,71,283,1,0,42
375,Maurice Ager,DAL,23,32,26,6,214.4,69,22,70,31.4,5,15,33.3,20,33,60.6,1,20,21,7,15,4,3,27,111,0,0,-69
376,Bracey Wright,MIN,22,19,6,13,190.1,67,24,60,40.0,6,20,30.0,13,18,72.2,7,14,21,15,6,9,1,6,139,0,0,52
377,Othella Harrington,CHA,33,26,8,18,220.3,67,25,56,44.6,0,0,0.0,17,22,77.3,13,25,38,6,15,1,1,49,113,0,0,-38
378,Earl Barron,MIA,25,28,11,17,202.6,65,24,83,28.9,0,1,0.0,17,18,94.4,19,22,41,5,11,6,4,21,141,0,0,-19
379,Ryan Hollins,CHA,22,27,8,19,185.3,64,20,36,55.6,0,0,0.0,24,40,60.0,11,20,31,1,16,4,7,40,120,0,0,-92
380,Orien Greene,IND,25,41,14,27,253.8,63,23,62,37.1,2,11,18.2,15,25,60.0,12,32,44,22,28,17,4,38,184,0,0,-55
381,Bernard Robinson,NJN,26,31,9,22,278.2,61,19,62,30.6,0,2,0.0,23,27,85.2,10,38,48,19,16,17,2,32,188,0,0,-70
382,Mark Madsen,MIN,31,56,24,32,473.3,61,23,43,53.5,0,0,0.0,15,29,51.7,35,52,87,10,21,10,10,100,219,0,0,-15
383,Pat Burke,PHX,33,23,19,4,163.9,60,23,65,35.4,6,22,27.3,8,13,61.5,12,35,47,5,7,3,2,19,132,0,0,-30
384,Shavlik Randolph,PHI,23,13,4,9,179.4,58,23,48,47.9,0,0,0.0,12,22,54.5,19,35,54,4,9,7,10,23,171,0,0,7
385,Kyle Lowry,MEM,21,10,2,8,175.4,56,14,38,36.8,3,8,37.5,25,28,89.3,12,19,31,32,12,14,1,20,174,0,0,60
386,Eric Williams,CHA,34,21,12,9,121.2,54,19,47,40.4,8,19,42.1,8,14,57.1,3,14,17,7,7,3,0,12,87,0,0,4
387,Mouhamed Sene,SEA,21,28,5,23,169.5,53,18,49,36.7,0,0,0.0,17,29,58.6,16,29,45,0,11,3,12,33,141,0,0,-49
388,Damir Markota,MIL,21,30,7,23,170.4,51,19,52,36.5,6,16,37.5,7,11,63.6,11,20,31,6,15,3,1,22,94,0,0,-45
389,Paul Davis,LAC,22,31,14,17,179.8,51,22,52,42.3,0,0,0.0,7,10,70.0,21,23,44,7,8,6,5,28,139,0,0,-15
390,Robert Hite,MIA,23,12,1,11,135.7,51,19,60,31.7,5,23,21.7,8,12,66.7,4,12,16,8,6,3,2,8,91,0,0,-14
391,Steve Novak,HOU,24,35,20,15,190.6,51,18,50,36.0,13,39,33.3,2,2,100,4,22,26,6,4,5,0,21,102,0,0,-31
392,James White,SAS,24,6,4,2,136.6,50,18,41,43.9,2,7,28.6,12,15,80.0,3,17,20,5,5,3,1,7,89,0,0,-22
393,Luke Jackson,TOR,25,13,8,5,137.6,48,19,43,44.2,5,17,29.4,5,9,55.6,2,8,10,13,7,5,1,15,91,0,0,-24
394,Amir Johnson,DET,20,8,3,5,124.2,47,18,33,54.5,0,3,0.0,11,14,78.6,15,22,37,3,9,5,13,19,141,2,0,0
395,Ira Newble,CLE,32,15,12,3,129.1,46,16,37,43.2,8,15,53.3,6,10,60.0,13,17,30,2,3,6,0,17,100,0,0,-3
396,Scott Padgett,MEM,31,31,16,15,230.8,46,16,56,28.6,8,33,24.2,6,13,46.2,16,38,54,8,9,5,3,35,138,0,0,9
397,Stephen Graham,POR,25,14,5,9,164.7,45,17,40,42.5,3,11,27.3,8,9,88.9,6,15,21,5,13,4,1,25,80,0,0,-56
398,Brandon Bass,NOK,22,21,8,13,161.5,42,15,44,34.1,0,1,0.0,12,16,75.0,13,30,43,3,10,2,3,16,103,0,0,-18
399,Slava Medvedenko,ATL,28,14,4,10,81.2,42,12,29,41.4,1,2,50.0,17,20,85.0,4,10,14,2,5,0,2,16,63,0,0,-14
400,Jackie Butler,SAS,22,11,8,3,103.0,41,16,35,45.7,0,0,0.0,9,10,90.0,6,16,22,5,10,2,0,16,71,1,0,-38
401,Danny Fortson,SEA,31,14,6,8,158.0,40,15,30,50.0,0,1,0.0,10,13,76.9,13,30,43,1,15,1,0,38,81,0,0,-7
402,Jumaine Jones,PHX,28,18,14,4,138.1,40,14,51,27.5,10,32,31.3,2,2,100,6,17,23,1,7,5,1,19,80,0,0,-15
403,Matt Freije,ATL,25,19,9,10,147.1,40,16,54,29.6,3,22,13.6,5,6,83.3,8,16,24,7,3,3,1,13,88,0,0,6
404,Michael Olowokandi,BOS,32,24,5,19,233.6,40,19,46,41.3,0,0,0.0,2,3,66.7,14,34,48,5,17,8,13,48,151,0,0,-31
405,Uros Slokar,TOR,24,20,9,11,72.0,38,14,26,53.8,1,2,50.0,9,13,69.2,7,7,14,1,9,1,2,11,56,0,0,-36
406,Jared Reiner,MIL,25,27,8,19,243.5,33,15,43,34.9,0,0,0.0,3,10,30.0,21,50,71,13,14,5,6,45,157,0,0,-72
407,Kevinn Pinkney,BOS,23,6,0,6,100.0,31,12,27,44.4,1,2,50.0,6,9,66.7,7,8,15,5,4,3,3,12,71,0,0,5
408,Patrick O'Bryant,GSW,21,16,4,12,118.8,31,10,32,31.3,0,0,0.0,11,17,64.7,7,14,21,9,8,6,8,26,104,0,0,18
409,P.J. Tucker,TOR,22,17,5,12,83.4,30,11,22,50.0,0,0,0.0,8,14,57.1,11,12,23,3,6,2,0,12,62,0,0,-32
410,Pops Mensah-Bonsu,DAL,23,12,9,3,71.3,29,11,17,64.7,0,0,0.0,7,18,38.9,9,12,21,0,9,1,0,8,48,0,0,6
411,Eric Piatkowski,PHX,36,11,9,2,72.8,27,9,25,36.0,7,18,38.9,2,2,100,2,7,9,4,5,0,1,6,42,0,0,-3
412,Cedric Bozeman,ATL,24,23,9,14,199.0,26,11,39,28.2,2,13,15.4,2,6,33.3,3,20,23,9,9,5,2,32,79,0,0,-26
413,Ronald Dupree,DET,26,19,11,8,94.3,25,11,31,35.5,0,0,0.0,3,9,33.3,5,12,17,5,3,5,1,12,68,0,0,-9
414,Will Blalock,DET,23,14,8,6,165.7,25,9,30,30.0,1,5,20.0,6,6,100,6,9,15,17,12,5,0,9,72,0,0,-20
415,Jamal Sampson,DEN,24,22,15,7,124.5,24,9,14,64.3,0,1,0.0,6,14,42.9,15,33,48,5,10,2,7,17,106,0,0,-12
416,Maurice Taylor,SAC,30,12,3,9,103.3,24,8,28,28.6,0,0,0.0,8,13,61.5,10,18,28,5,6,4,1,16,74,0,0,29
417,Scot Pollard,CLE,32,24,11,13,108.8,24,11,26,42.3,0,0,0.0,2,4,50.0,15,16,31,3,4,4,1,27,77,0,0,-4
418,Wayne Simien,MIA,24,8,1,7,92.8,23,9,23,39.1,0,0,0.0,5,7,71.4,5,6,11,4,3,2,0,13,45,0,0,-25
419,Aaron McKie,LAL,34,10,4,6,131.0,22,11,17,64.7,0,0,0.0,0,0,0.0,1,17,18,13,8,4,0,14,67,0,0,-13
420,Kelvin Cato,NYK,32,18,8,10,95.4,22,7,22,31.8,0,0,0.0,8,12,66.7,12,19,31,0,6,3,10,10,92,0,0,-22
421,Marcus Vinicius,NOK,23,13,4,9,103.4,22,7,15,46.7,3,7,42.9,5,7,71.4,2,9,11,5,6,2,1,10,46,0,0,-33
422,Esteban Batista,ATL,23,13,4,9,81.2,20,8,16,50.0,0,0,0.0,4,7,57.1,7,23,30,4,4,3,0,13,67,0,0,-25
423,Kenyon Martin,DEN,29,2,0,2,62.6,19,8,16,50.0,0,1,0.0,3,12,25.0,6,14,20,1,5,0,0,10,40,1,0,-9
424,Luke Schenscher,POR,25,11,4,7,118.0,19,7,23,30.4,0,0,0.0,5,7,71.4,10,15,25,1,4,2,4,25,65,0,0,-2
425,Eddie Griffin,MIN,25,13,7,6,91.6,18,7,27,25.9,0,1,0.0,4,5,80.0,7,18,25,4,6,0,7,8,69,0,0,-74
426,Andreas Glyniadakis,SEA,25,13,3,10,80.6,17,8,17,47.1,0,0,0.0,1,2,50.0,2,6,8,1,9,0,0,19,19,0,0,-27
427,DJ Mbenga,DAL,26,21,18,3,78.6,17,5,16,31.3,0,0,0.0,7,8,87.5,3,8,11,6,5,3,5,17,58,0,0,-19
428,Dijon Thompson,ATL,24,6,1,5,50.2,17,6,15,40.0,0,2,0.0,5,6,83.3,3,5,8,2,1,0,0,2,29,0,0,-9
429,Michael Ruffin,WAS,30,30,12,18,270.5,17,5,18,27.8,0,0,0.0,7,19,36.8,35,27,62,6,12,6,8,43,130,0,0,-99
430,Lou Amundson,PHI,24,11,6,5,88.9,16,6,15,40.0,0,0,0.0,4,10,40.0,13,15,28,1,5,1,8,15,73,0,0,-23
431,Ivan McFarlin,PHI,25,11,0,11,41.3,15,5,13,38.5,0,1,0.0,5,7,71.4,7,4,11,1,1,0,0,8,29,0,0,-9
432,Julius Hodge,MIL,23,9,2,7,64.3,15,6,12,50.0,0,0,0.0,3,4,75.0,2,6,8,12,3,4,0,6,52,0,0,-5
433,Desmon Farmer,SEA,25,8,2,6,31.8,13,5,15,33.3,2,8,25.0,1,1,100,0,1,1,9,1,1,0,2,30,0,0,16
434,Doug Christie,LAC,37,7,2,5,82.0,13,5,17,29.4,1,6,16.7,2,3,66.7,3,8,11,8,5,3,1,11,45,0,0,-34
435,Kevin Willis,DAL,44,5,3,2,42.6,12,5,13,38.5,0,0,0.0,2,2,100,2,6,8,1,2,2,1,11,30,0,0,6
436,Yaroslav Korolev,LAC,20,10,6,4,40.6,12,4,16,25.0,1,5,20.0,3,6,50.0,1,2,3,4,1,3,0,0,30,0,0,-23
437,James Lang,WAS,23,11,7,4,54.6,11,4,9,44.4,0,0,0.0,3,5,60.0,5,6,11,2,2,0,3,14,34,0,0,0
438,Pape Sow,TOR,25,7,4,3,34.2,10,3,9,33.3,0,0,0.0,4,6,66.7,6,5,11,2,1,1,1,2,31,0,0,-31
439,Andre Barrett,CHI,25,6,5,1,28.5,8,4,8,50.0,0,0,0.0,0,0,0.0,1,4,5,7,4,0,0,4,21,0,0,-1
440,Jeremy Richardson,POR,23,6,4,2,19.9,8,3,6,50.0,2,3,66.7,0,0,0.0,1,1,2,0,1,1,0,2,12,0,0,-1
441,Anthony Carter,DEN,32,2,2,0,37.2,6,3,8,37.5,0,2,0.0,0,0,0.0,0,3,3,11,6,0,1,4,23,0,0,6
442,Sean Marks,PHX,31,3,2,1,17.2,6,2,6,33.3,0,1,0.0,2,2,100,0,3,3,0,0,0,1,4,13,0,0,-12
443,Renaldo Major,GSW,25,1,0,1,27.4,5,2,10,20.0,0,0,0.0,1,2,50.0,0,2,2,0,1,2,0,4,12,0,0,15
444,Steven Smith,PHI,24,8,0,8,28.1,5,2,8,25.0,0,0,0.0,1,2,50.0,1,5,6,0,2,1,0,4,13,0,0,-13
445,Theo Ratliff,BOS,34,2,1,1,43.7,5,1,3,33.3,0,0,0.0,3,4,75.0,2,5,7,0,1,1,3,6,24,0,0,-20
446,Dajuan Wagner,GSW,24,1,1,0,6.8,4,1,1,100,1,1,100,1,2,50.0,0,0,0,1,1,0,0,1,5,0,0,2
447,Randolph Morris,NYK,21,5,1,4,43.6,4,1,6,16.7,0,0,0.0,2,6,33.3,1,8,9,1,2,2,1,4,23,0,0,-12
448,Dwayne Jones,CLE,24,4,3,1,18.3,3,0,1,0.0,0,0,0.0,3,6,50.0,1,5,6,0,2,0,0,3,8,0,0,2
449,Alvin Williams,LAC,32,2,2,0,9.6,2,0,2,0.0,0,1,0.0,2,4,50.0,1,0,1,3,3,2,0,0,11,0,0,-8
450,James Augustine,ORL,23,2,2,0,7.3,2,1,3,33.3,0,0,0.0,0,0,0.0,1,2,3,2,0,0,0,2,9,0,0,-1
451,Mike Hall,WAS,23,2,0,2,12.8,2,1,4,25.0,0,0,0.0,0,0,0.0,1,1,2,1,0,0,0,1,6,0,0,-3
452,Roger Powell,UTA,24,3,3,0,13.3,2,0,3,0.0,0,1,0.0,2,2,100,3,0,3,0,3,0,0,2,3,0,0,-10
453,Chris McCray,MIL,23,5,1,4,11.8,0,0,3,0.0,0,0,0.0,0,0,0.0,0,0,0,0,2,0,0,1,-2,0,0,-2
454,Mile Ilic,NJN,23,5,3,2,5.9,0,0,3,0.0,0,0,0.0,0,0,0.0,0,1,1,0,3,0,0,1,-2,0,0,-17
455,Randy Livingston,SEA,32,4,0,4,25.8,0,0,3,0.0,0,0,0.0,0,0,0.0,1,0,1,4,1,0,0,2,6,0,0,-42
456,Vitaly Potapenko,SAC,32,3,1,2,12.9,0,0,4,0.0,0,0,0.0,0,0,0.0,0,2,2,0,2,0,0,3,0,0,0,-5
457,Von Wafer,LAC,21,1,1,0,0.9,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-1
458,Will Conroy,LAC,24,7,1,6,51.4,0,0,3,0.0,0,0,0.0,0,4,0.0,3,4,7,9,2,0,0,7,20,0,0,-11
