RANK,Player,Team,Age,GP,W,L,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
354,Steve Hamer,BOS,23,35,4,31,266.7,76,30,57,52.6,0,2,0.0,16,29,55.2,17,43,60,7,13,2,4,39,164,0,0,3
355,Richard Manning,LAC,27,26,7,19,201.1,75,32,82,39.0,2,4,50.0,9,14,64.3,16,23,39,3,7,4,2,29,137,0,0,-33
356,Shane Heal,MIN,26,43,15,28,227.2,75,26,97,26.8,20,65,30.8,3,5,60.0,2,16,18,33,17,3,3,20,147,0,0,19
357,Eric Mobley,VAN,27,28,1,27,304.9,72,28,63,44.4,0,0,0.0,16,30,53.3,30,28,58,14,29,5,10,44,179,0,0,-92
358,Sedale Threatt,HOU,35,21,17,4,335.1,70,28,74,37.8,8,20,40.0,6,8,75.0,5,19,24,40,13,15,3,29,200,0,0,-36
359,Ed Pinckney,MIA,34,27,24,3,269.8,66,23,43,53.5,0,0,0.0,20,25,80.0,25,40,65,6,19,8,9,30,185,0,0,-46
360,Emanual Davis,HOU,28,13,12,1,230.0,65,24,54,44.4,12,27,44.4,5,8,62.5,2,20,22,26,17,9,2,20,146,0,0,32
361,Jeff McInnis,DEN,22,13,2,11,116.9,65,23,49,46.9,12,26,46.2,7,10,70.0,2,4,6,18,13,2,1,16,95,0,0,-44
362,Ken Norman,ATL,32,17,11,6,221.1,64,27,94,28.7,6,38,15.8,4,12,33.3,8,31,39,12,18,7,3,17,141,0,0,-33
363,Walter McCarty,NYK,23,35,24,11,189.4,64,26,68,38.2,4,14,28.6,8,14,57.1,8,15,23,13,17,7,9,38,142,0,0,7
364,Bison Dele,CHI,28,9,6,3,138.0,63,26,63,41.3,0,0,0.0,11,15,73.3,14,19,33,12,11,3,5,20,134,0,0,-4
365,Mark Strickland,MIA,26,31,28,3,152.7,62,25,60,41.7,0,1,0.0,12,21,57.1,16,21,37,1,15,4,10,17,135,0,0,-55
366,Donald Whiteside,TOR,28,27,7,20,260.6,59,18,55,32.7,12,36,33.3,11,15,73.3,2,10,12,36,17,11,0,23,143,0,0,-41
367,Mark Bradtke,PHI,28,36,6,30,248.7,59,25,58,43.1,0,0,0.0,9,13,69.2,26,42,68,7,9,5,5,34,172,0,0,6
368,David Wood,MIL,32,46,17,29,234.9,57,20,38,52.6,5,15,33.3,12,18,66.7,5,22,27,13,6,7,6,36,142,0,0,-6
369,Reggie Geary,CLE,23,39,22,17,240.5,57,22,58,37.9,8,21,38.1,5,11,45.5,4,11,15,36,15,13,2,36,159,0,0,19
370,Scott Brooks,NYK,31,38,29,9,246.8,57,19,39,48.7,5,12,41.7,14,15,93.3,6,12,18,29,17,21,0,35,168,0,0,18
371,Yinka Dare,NJN,24,41,12,29,314.7,57,19,54,35.2,0,0,0.0,19,37,51.4,35,47,82,3,21,4,28,51,235,0,0,5
372,Rick Mahorn,DET,38,22,17,5,217.3,56,20,54,37.0,0,1,0.0,16,22,72.7,19,34,53,6,10,4,3,34,140,0,0,-10
373,Donnie Boyce,ATL,23,22,17,5,153.8,55,21,63,33.3,2,16,12.5,11,22,50.0,7,8,15,13,16,10,4,17,119,0,0,-29
374,Jerome Williams,DET,24,33,19,14,173.8,49,20,51,39.2,0,0,0.0,9,17,52.9,22,28,50,7,13,13,1,18,149,0,0,-7
375,Eric Murdock,DEN,29,12,4,8,115.4,45,15,33,45.5,4,10,40.0,11,12,91.7,1,10,11,24,11,9,2,9,116,0,0,-6
376,Lorenzo Williams,WAS,27,19,10,9,265.1,45,20,31,64.5,0,0,0.0,5,7,71.4,28,41,69,4,18,6,8,49,158,1,0,-58
377,Tim Legler,WAS,30,15,10,5,182.4,44,15,48,31.3,8,29,27.6,6,7,85.7,0,21,21,7,9,3,5,21,95,0,0,-10
378,Darrin Hancock,ATL,25,24,17,7,135.9,42,16,35,45.7,0,0,0.0,10,14,71.4,4,14,18,12,11,9,1,15,101,0,0,-18
379,Ashraf Amaya,WAS,25,31,16,15,145.0,40,12,40,30.0,1,1,100,15,28,53.6,19,33,52,3,10,7,3,29,127,0,0,-41
380,Jack Haley,NJN,33,20,6,14,74.8,40,13,37,35.1,0,0,0.0,14,19,73.7,13,19,32,5,2,1,1,14,90,0,0,23
381,Lou Roe,GSW,24,17,5,12,107.4,40,14,48,29.2,3,11,27.3,9,19,47.4,7,7,14,6,11,3,1,10,67,0,0,-34
382,Reggie Jordan,MIN,29,19,7,12,129.2,40,16,26,61.5,0,0,0.0,8,17,47.1,11,16,27,12,8,7,3,15,112,0,0,-1
383,Ruben Nembhard,POR,25,10,7,3,114.1,40,16,37,43.2,0,6,0.0,8,10,80.0,3,5,8,17,8,9,0,12,94,0,0,3
384,Herb Williams,NYK,39,21,10,11,183.7,39,18,46,39.1,0,1,0.0,3,4,75.0,9,22,31,5,5,4,5,18,106,0,0,-37
385,Randolph Childress,DET,24,23,16,7,151.6,39,14,40,35.0,5,19,26.3,6,8,75.0,1,5,6,17,18,9,0,16,81,0,0,-9
386,Ben Wallace,WAS,22,34,21,13,194.1,38,16,46,34.8,0,0,0.0,6,20,30.0,25,33,58,2,18,8,11,27,150,0,0,-20
387,Kevin Salvadori,SAC,26,23,14,9,154.9,37,12,33,36.4,0,0,0.0,13,18,72.2,6,19,25,10,12,2,13,17,115,0,0,13
388,Nate Driggers,BOS,23,15,3,12,133.2,36,13,43,30.2,0,9,0.0,10,14,71.4,12,10,22,6,6,3,2,10,80,0,0,-67
389,Dwayne Schintzius,LAC,28,15,4,11,115.1,34,13,36,36.1,1,2,50.0,7,8,87.5,9,13,22,4,7,1,9,22,89,0,0,36
390,Eric Leckner,VAN,31,20,1,19,130.4,34,14,33,42.4,0,0,0.0,6,12,50.0,5,31,36,5,10,3,2,35,90,0,0,-11
391,Horacio Llamas,PHX,23,20,16,4,98.9,34,15,28,53.6,0,0,0.0,4,8,50.0,4,14,18,4,11,10,5,25,96,0,0,19
392,Ben Davis,PHX,24,20,12,8,98.9,29,10,26,38.5,0,0,0.0,9,20,45.0,12,15,27,0,3,4,1,16,73,0,0,-13
393,Amal McCaskill,ORL,23,17,9,8,108.0,28,10,32,31.3,0,2,0.0,8,12,66.7,4,18,22,7,11,3,5,7,78,0,0,-30
394,Aleksandar Djordjevic,POR,29,8,4,4,62.2,25,8,16,50.0,5,7,71.4,4,5,80.0,1,4,5,5,5,0,0,3,34,0,0,8
395,Joe Courtney,SAS,27,9,3,6,101.2,25,11,30,36.7,0,0,0.0,3,5,60.0,9,7,16,0,3,0,0,14,41,0,0,-9
396,Stacey King,DAL,30,11,2,9,102.5,24,11,22,50.0,0,0,0.0,2,7,28.6,11,16,27,1,6,2,1,14,61,0,0,-38
397,Elmer Bennett,DEN,27,9,5,4,75.2,22,6,19,31.6,3,9,33.3,7,10,70.0,0,4,4,11,10,4,0,7,45,0,0,-13
398,Fred Roberts,DAL,36,12,4,8,40.4,22,6,15,40.0,0,0,0.0,10,14,71.4,2,8,10,0,5,0,1,2,32,0,0,-11
399,Haywoode Workman,IND,31,4,1,3,80.4,22,11,20,55.0,0,3,0.0,0,1,0.0,4,3,7,11,5,3,0,10,51,0,0,-17
400,Carl Thomas,CLE,27,19,13,6,75.8,21,9,24,37.5,2,12,16.7,1,1,100,3,10,13,8,6,2,1,7,52,0,0,-15
401,Brian Evans,ORL,23,14,8,6,56.9,20,8,22,36.4,4,8,50.0,0,0,0.0,1,7,8,7,2,1,2,6,47,0,0,-13
402,Frankie King,PHI,25,7,0,7,59.5,20,7,17,41.2,1,2,50.0,5,5,100,4,10,14,5,3,4,0,7,53,0,0,8
403,Shawnelle Scott,CLE,25,16,4,12,47.6,20,8,16,50.0,0,0,0.0,4,11,36.4,8,8,16,0,0,0,3,6,48,0,0,2
404,Brent Scott,IND,26,16,7,9,53.9,19,8,17,47.1,0,0,0.0,3,6,50.0,3,6,9,3,4,1,1,14,36,0,0,5
405,Dexter Boney,PHX,27,8,3,5,44.6,19,6,19,31.6,1,6,16.7,6,8,75.0,3,3,6,0,1,2,1,3,34,0,0,-27
406,Jason Sasser,DAL,23,8,1,7,67.2,19,9,23,39.1,1,3,33.3,0,0,0.0,1,7,8,2,2,3,0,11,39,0,0,-34
407,Tom Chambers,CHH,38,12,11,1,81.7,19,7,31,22.6,2,3,66.7,3,4,75.0,3,11,14,4,9,1,0,14,36,0,0,-49
408,Devin Gray,SAS,25,6,3,3,49.3,18,8,26,30.8,0,0,0.0,2,5,40.0,6,8,14,2,5,4,0,11,45,0,0,-44
409,Mike Brown,PHX,33,6,3,3,81.5,16,5,12,41.7,0,0,0.0,6,10,60.0,9,16,25,5,2,1,1,9,58,0,0,-8
410,Antonio Harvey,SEA,26,6,6,0,26.5,15,5,11,45.5,0,0,0.0,5,6,83.3,2,8,10,1,1,0,4,8,40,0,0,-4
411,Gaylon Nickerson,WAS,28,4,2,2,41.8,15,4,12,33.3,0,2,0.0,7,7,100,1,4,5,1,1,1,1,1,28,0,0,7
412,Pervis Ellison,BOS,30,6,1,5,124.2,15,6,16,37.5,0,0,0.0,3,5,60.0,9,17,26,4,7,5,9,21,87,0,0,8
413,Martin Lewis,TOR,22,9,3,6,50.2,14,6,14,42.9,1,3,33.3,1,2,50.0,4,2,6,4,1,1,2,8,35,0,0,-8
414,Stevin Smith,DAL,25,8,0,8,60.6,14,6,18,33.3,1,6,16.7,1,1,100,2,8,10,4,4,1,0,9,31,0,0,-9
415,Benoit Benjamin,TOR,32,4,2,2,43.2,13,5,12,41.7,0,0,0.0,3,4,75.0,3,6,9,1,2,1,0,5,26,0,0,-11
416,Evric Gray,NJN,27,5,0,5,42.4,13,4,15,26.7,1,4,25.0,4,4,100,1,2,3,2,3,1,0,5,20,0,0,17
417,Moochie Norris,VAN,23,8,2,6,87.6,12,4,22,18.2,2,10,20.0,2,5,40.0,3,9,12,23,5,4,0,5,68,0,0,-47
418,Jimmy Oliver,TOR,27,4,2,2,42.8,11,4,13,30.8,1,6,16.7,2,2,100,1,4,5,1,3,2,0,2,22,0,0,-38
419,Steve Scheffler,SEA,29,7,6,1,27.2,11,5,6,83.3,0,0,0.0,1,2,50.0,1,2,3,0,5,0,0,5,10,0,0,-12
420,Brad Lohaus,TOR,32,6,1,5,44.7,10,4,15,26.7,2,7,28.6,0,0,0.0,1,6,7,1,1,1,0,6,22,0,0,-31
421,LaSalle Thompson,IND,36,26,9,17,138.0,10,3,19,15.8,0,0,0.0,4,6,66.7,7,27,34,2,9,3,6,33,72,0,0,-43
422,Robert Werdann,NJN,26,6,0,6,30.8,9,3,7,42.9,0,0,0.0,3,3,100,3,3,6,0,2,2,1,10,23,0,0,-11
423,Earl Cureton,TOR,39,9,1,8,45.1,7,3,8,37.5,0,0,0.0,1,3,33.3,4,5,9,4,1,0,0,10,23,0,0,-6
424,Keith Tower,MIL,27,5,2,3,72.7,7,3,8,37.5,0,0,0.0,1,8,12.5,2,7,9,1,2,2,1,12,26,0,0,-3
425,Chris Jent,NYK,27,3,2,1,9.3,6,2,6,33.3,2,3,66.7,0,0,0.0,1,0,1,1,0,0,0,2,9,0,0,-7
426,Jimmy King,DEN,23,2,0,2,21.7,6,2,6,33.3,0,0,0.0,2,4,50.0,2,0,2,2,1,3,0,2,19,0,0,-18
427,Jimmy Carruth,MIL,27,4,0,4,19.1,5,2,3,66.7,0,0,0.0,1,1,100,0,4,4,0,1,0,2,4,15,0,0,-3
428,Charles Jones,HOU,40,12,7,5,92.2,4,2,5,40.0,0,0,0.0,0,0,0.0,5,8,13,3,0,2,4,8,42,0,0,1
429,Ennis Whatley,POR,34,3,0,3,20.9,4,2,4,50.0,0,0,0.0,0,0,0.0,0,3,3,3,1,0,0,5,11,0,0,-24
430,Tim Kempton,SAS,33,10,2,8,59.2,4,1,5,20.0,0,0,0.0,2,2,100,3,5,8,2,7,1,1,4,16,0,0,-12
431,Joe Stephens,HOU,24,2,1,1,9.7,3,1,5,20.0,1,3,33.3,0,0,0.0,2,1,3,0,3,3,0,3,13,0,0,-4
432,Larry Krystkowiak,LAL,32,3,1,2,11.6,3,1,2,50.0,0,0,0.0,1,2,50.0,2,3,5,3,1,2,0,3,19,0,0,4
433,Matt Steigenga,CHI,27,2,1,1,11.7,3,1,4,25.0,0,2,0.0,1,2,50.0,0,3,3,2,2,1,1,1,14,0,0,-4
434,Dell Demps,ORL,27,2,0,2,9.3,2,0,3,0.0,0,1,0.0,2,2,100,0,0,0,0,0,1,0,1,5,0,0,-12
435,Matt Fish,MIA,27,6,5,1,7.7,2,1,3,33.3,0,0,0.0,0,0,0.0,1,4,5,0,2,0,0,2,6,0,0,-4
436,James Scott,MIA,25,8,8,0,32.2,1,0,8,0.0,0,4,0.0,1,2,50.0,1,5,6,3,2,2,0,5,17,0,0,-12
437,Anthony Miller,ATL,25,1,0,1,13.7,0,0,5,0.0,0,0,0.0,0,0,0.0,2,5,7,0,0,0,0,2,8,0,0,-14
438,Bruce Bowen,MIA,26,1,1,0,0.6,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,3,0,0,3
439,Cuonzo Martin,MIL,25,3,0,3,13.0,0,0,7,0.0,0,2,0.0,0,0,0.0,1,0,1,1,1,0,0,1,2,0,0,-2
440,Derrick Alston,ATL,24,2,1,1,10.6,0,0,5,0.0,0,0,0.0,0,2,0.0,3,1,4,0,0,0,0,0,5,0,0,-7
441,Elmore Spencer,SEA,27,1,1,0,5.5,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,1,0,0,2,0,0,-15
